learning_rate,sequence_size,batch_size,hidden_layers,train_score_MAE,train_score_MSE,train_score_RMSE,test_score_MAE,test_score_MSE,test_score_RMSE,epoches_stopped,exec_time,try
0.1,5,64,1,1209.7361454882373,2216036.8179134866,1488.6358916516444,966.4946253846813,1455548.3735403935,1206.4610949137123,0,15515.02587890625,2
0.1,5,64,1,1345.254674658127,2385765.372251489,1544.5922996867132,1082.0906286474772,1658365.4950812177,1287.7754055273838,8,15051.47509765625,3
0.1,5,64,1,839.0022323187288,1253436.6031729172,1119.569829520659,789.8022738959457,1113003.4173040704,1054.9897711845695,7,13671.3115234375,4
0.1,5,64,2,1171.0607137192508,2304449.2296114573,1518.041247664719,1052.6107769127907,1526318.564633708,1235.4426593871963,6,18020.89453125,1
0.1,5,64,2,1057.5257138858549,1897008.37811109,1377.3192723951445,786.3076022932024,1198255.0723905887,1094.6483784259622,0,21480.5078125,2
0.1,5,64,2,1909.98578206872,4550083.912031441,2133.0925699630197,1442.7525377504155,3119566.220634989,1766.2293793941344,8,20884.541748046875,3
0.1,5,64,2,959.8441853735693,1446343.3407353358,1202.6401543002528,967.0877268390261,1394857.33757437,1181.0407857370421,0,21427.016357421875,4
0.1,5,64,3,1890.6788204350908,4532397.971452471,2128.9429234839695,1280.5081035077867,2678317.2900745226,1636.5565343349806,6,22770.348388671875,1
0.1,5,64,3,6758.51911966008,50209065.10847817,7085.835526490731,5487.945189025359,31257394.3477785,5590.83127520215,0,27386.1845703125,2
0.1,5,64,3,1885.8891397558482,4536739.38675134,2129.9622970257806,1239.4277030639537,2575254.2620045706,1604.7598767431127,5,21009.619384765625,3
0.1,5,64,3,6686.580917755783,49241848.787363075,7017.253649923386,5416.006987121062,30472983.634576082,5520.234019910396,0,27142.59814453125,4
0.1,10,16,0,1111.6682498887521,1999310.7748457338,1413.9698634856875,790.7339777182265,1222375.3488723228,1105.6108487493793,0,22189.444580078125,1
0.1,10,16,0,992.1200492131692,1658325.55956522,1287.7598998125466,827.6123052015939,1049261.2317970116,1024.334531194283,0,22725.3359375,2
0.1,10,16,0,1814.8765806193696,4398324.234128289,2097.21821328356,1467.24478149665,3202228.220572624,1789.477080203215,0,22564.1201171875,3
0.1,10,16,0,111475.26809508275,12544301504.540443,112001.34599432474,106616.38090280486,11446357314.772259,106987.6502909203,6,16376.8125,4
0.1,10,16,1,8071.052106520848,69669771.29186402,8346.841995141876,6798.349433200979,47364184.631406106,6882.16424036844,0,41004.139404296875,1
0.1,10,16,1,8012.08591999741,68721409.97511016,8289.837753244037,6739.383246677541,46565916.16109995,6823.922344304627,0,41406.912353515625,2
0.1,10,16,1,1050.7506500052032,1903123.6650728676,1379.5374823008135,985.879586962799,1737625.5564442882,1318.1902580599995,0,41336.06787109375,3
0.1,10,16,1,8078.159894606785,69784556.4685229,8353.715129720602,6805.457221286916,47460877.60626827,6889.185554640568,0,41098.49169921875,4
0.1,10,16,2,7908.950299880223,67079384.03166487,8190.2004878797,6636.247626560354,45186412.17652997,6722.083916207084,0,54949.1083984375,1
0.1,10,16,2,7440.751691481785,59892674.919978455,7739.035787485315,6168.049018161916,39191458.30595022,6260.308163816716,0,55037.810791015625,2
0.1,10,16,2,8064.21922077866,69559520.8264654,8340.2350582262,6791.516547458791,47271326.629908614,6875.414651488928,0,55005.33251953125,3
0.1,10,16,2,7994.915326735691,68446560.26736268,8273.243636407831,6722.212653415822,46334772.57324583,6806.965004555689,0,54914.078857421875,4
0.1,10,16,3,7897.638105056004,66900576.824122004,8179.277280060996,6624.935431736136,45036399.09017488,6710.91641209864,0,68210.34399414062,1
0.1,10,16,3,7994.436322829441,68438901.30546413,8272.780748059515,6721.733649509572,46328332.87045131,6806.491965061834,0,67904.31127929688,2
0.1,10,16,3,5863.264753005223,38905762.7495228,6237.44841658212,4590.562079685354,22219889.822947152,4713.797813117058,0,67828.83642578125,3
0.1,10,16,3,5701.002301833348,37029316.43119854,6085.171848945479,4428.299628513479,20756467.21539465,4555.926603380991,0,68646.09204101562,4
0.1,10,32,0,805.190179328583,1099567.8139898845,1048.6027913322969,688.7825254134999,853532.586259812,923.8682732185428,0,17851.269775390625,1
0.1,10,32,0,740.8109470748517,916903.8281852524,957.5509533101894,813.6627886896985,998037.4072462714,999.0182216787997,6,13620.578369140625,2
0.1,10,32,0,1270.4141096780695,3107033.741624068,1762.6780028195926,1230.641224540515,3034808.8113757484,1742.070265912299,0,18359.547119140625,3
0.1,10,32,0,1360.534979998909,3015208.8881938523,1736.435685015098,916.1067317185407,1788627.6075371895,1337.3958305367896,0,17900.911376953125,4
0.1,10,32,1,1032.7264371414326,1702705.305748381,1304.877506032034,916.840142947812,1220134.0732900894,1104.5967921780732,8,29156.3251953125,1
0.1,10,32,1,8092.246686598973,70012345.62246147,8367.338024871558,6819.544013279104,47652810.164552905,6903.101488791318,0,32310.382080078125,2
0.1,10,32,1,8085.825299880223,69908459.96587251,8361.127912301816,6813.122626560354,47565269.54005069,6896.757900640756,0,32142.59912109375,3
0.1,10,32,1,8085.991925856785,69911154.61071053,8361.289051977006,6813.289252536916,47567540.05423708,6896.922506033911,0,32227.281494140625,4
0.1,10,32,2,8088.560651442723,69952702.59775694,8363.773227303389,6815.857978122854,47602549.59344299,6899.460094343832,0,44962.284912109375,1
0.1,10,32,2,8081.976422927098,69846232.0864389,8357.405822768145,6809.273749607229,47512838.61259212,6892.955723968646,0,45866.02734375,2
0.1,10,32,2,8087.68406452866,69938522.71332024,8362.925487729772,6814.981391208791,47590600.97802415,6898.594130547481,0,45021.03564453125,3
0.1,10,32,2,8088.505719802098,69951813.96496066,8363.720103217267,6815.803046482229,47601800.78393846,6899.405828325977,0,45056.26318359375,4
0.1,10,32,3,8090.57468952866,69985287.99253118,8365.721008528266,6817.872016208791,47630008.44490496,6901.449735012562,0,56189.115234375,1
0.1,10,32,3,658.9078619115796,865376.0381165224,930.2558992645638,1274.7189148426114,2406027.5089049116,1551.1374887175255,7,47785.041259765625,2
0.1,10,32,3,8091.026715895848,69992602.50302975,8366.1581686596,6818.324042575979,47636172.36507167,6901.896287620647,0,56695.061279296875,3
0.1,10,32,3,7858.306989333348,66280877.92429475,8141.3068928947,6585.60431601348,44516813.82259739,6672.0921623279,0,55715.927001953125,4
0.1,10,64,0,11139.209749047877,176432568.13116342,13282.7921812834,10345.915109329018,154173386.3638841,12416.657616439461,6,10197.24267578125,1
0.1,10,64,0,904.0667699849091,1417204.9061424327,1190.4641557570865,678.7854927788684,838903.822307131,915.9169298070274,9,13051.0283203125,2
0.1,10,64,0,1218.979840143509,2689827.16288062,1640.0692555135042,944.969264202366,2096012.8922404707,1447.7613381495137,0,13058.998779296875,3
0.1,10,64,0,1111.9993924020946,1961801.5649520701,1400.643268270715,945.4106736015232,2278340.148693048,1509.417155293078,9,13053.458984375,4
0.1,10,64,1,8093.276593825535,70029015.20985366,8368.334076138073,6820.573920505666,47666858.22058407,6904.118931520811,5,17394.085693359375,1
0.1,10,64,1,1012.5390436213571,1799218.2784820704,1341.3494244536248,984.2797154857097,1569280.0742994766,1252.7090940435758,7,20067.82177734375,2
0.1,10,64,1,1551.3781651702598,3934273.4102175143,1983.5002924672117,975.222328099639,1302997.3654431354,1141.4891000106552,0,23646.7197265625,3
0.1,10,64,1,1368.5016581171933,2888022.5875103353,1699.4183085721818,883.0540029465295,1473670.9146974178,1213.9484810721656,0,23583.621826171875,4
0.1,10,64,2,8092.885480544285,70022684.58689392,8367.955818889935,6820.182807224416,47661523.139461555,6903.732551269752,5,23369.516845703125,1
0.1,10,64,2,1866.0388414424488,4587609.5706656575,2141.8705774779337,1075.2791460276383,2204082.1830329867,1484.6151632773344,5,23017.43896484375,2
0.1,10,64,2,8237.412091872411,72382847.1570152,8507.810949769348,6964.709418552541,49653806.90037651,7046.54574244548,6,24909.136962890625,3
0.1,10,64,2,8115.330247866994,70256297.73558895,8381.902990108449,6881.114809766424,48433001.25314721,6959.382246517805,0,32359.423828125,4
0.1,10,64,3,8009.738141677098,68683794.2839263,8287.568659379318,6737.035468357229,46534276.517405346,6821.60366170634,0,39652.706787109375,1
0.1,10,64,3,8093.276593825535,70029015.20985366,8368.334076138073,6820.573920505666,47666858.22058407,6904.118931520811,5,28642.9169921875,2
0.1,10,64,3,8076.323590895848,69754891.9305502,8351.93941133137,6803.620917575979,47435887.205579445,6887.371574525324,0,39012.546630859375,3
0.1,10,64,3,8837.945539138036,82637170.5384593,9090.498915816408,7565.242865818167,58379529.234314695,7640.649791366876,0,39978.353759765625,4
0.1,15,16,0,304147.57901689614,95005394292.80989,308229.4507226879,257017.88944847469,67236779877.410736,259300.55896085288,0,39379.077880859375,1
0.1,15,16,0,796935.2953820128,642040119174.6156,801274.0599661365,724580.3633716166,528819127787.5249,727199.510304789,7,33180.68603515625,2
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,21328.573486328125,3
0.1,15,16,0,nan,nan,nan,nan,nan,nan,4,21678.205078125,4
0.1,15,16,1,2212.9816880730045,6815132.226837094,2610.5808217400768,2007.105350266615,5029496.909681347,2242.6539879529673,0,72003.716796875,1
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39645.227783203125,2
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39292.797119140625,3
0.1,15,16,1,nan,nan,nan,nan,nan,nan,4,39425.594970703125,4
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,56874.78759765625,1
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55687.352294921875,2
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,55829.630859375,3
0.1,15,16,2,nan,nan,nan,nan,nan,nan,4,56733.625244140625,4
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,68531.23559570312,1
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,69773.46411132812,2
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,69837.86987304688,3
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,70128.31860351562,4
0.1,15,32,0,30217.78537392251,1365594859.8287182,36953.95594288544,29256.791297565782,1325679465.0338516,36409.88142021135,0,23630.551513671875,1
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,14083.37255859375,2
0.1,15,32,0,1718.7296046159104,5250286.82951664,2291.350437955015,1440.201502270719,3851824.197630082,1962.6064805839405,0,23731.3681640625,3
0.1,15,32,0,1486.9740666078612,3865792.2296082736,1966.1618014823382,1145.4778659573167,2499388.0375223556,1580.9452987128793,0,23704.124267578125,4
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25276.289794921875,1
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,24808.00634765625,2
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,24566.9658203125,3
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25471.592041015625,4
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,35491.06591796875,1
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,34977.2744140625,2
0.1,15,32,2,8090.0609878656915,69973296.28973658,8365.004261190581,6814.843282802155,47595181.077151716,6898.9260814384525,0,61277.32470703125,3
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,35228.896240234375,4
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,44737.8642578125,1
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,44599.105224609375,2
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,44504.92333984375,3
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,44345.142333984375,4
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,10493.048095703125,1
0.1,15,64,0,1354.021366593965,2722289.1442809873,1649.9361030903551,913.2398954105654,1416794.0909055301,1190.2915991073492,0,17293.275390625,2
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,10905.172607421875,3
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,10503.856689453125,4
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19028.974609375,1
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19580.62158203125,2
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,18980.3349609375,3
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19309.179931640625,4
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,26024.869873046875,1
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,26551.842041015625,2
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,25896.650634765625,3
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,26408.353759765625,4
0.1,15,64,3,8090.5792984125665,69981682.88625215,8365.505536801236,6815.36159334903,47602245.7560951,6899.438075386654,5,36740.0244140625,1
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,32746.523681640625,2
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,32789.651611328125,3
0.1,15,64,3,8137.062086498504,70735988.90188156,8410.46900605915,6861.8443814349675,48238000.42302869,6945.358192564923,5,36490.971923828125,4
0.01,5,16,0,481.6571471309284,429575.83174085326,655.4203473656072,1492.1565372110151,3149645.5915372544,1774.7240888479691,5,13166.805419921875,1
0.01,5,16,0,381.1298524894164,320208.8449492321,565.8699894403591,1331.7828353884966,2681294.061512437,1637.4657436149428,5,13307.204345703125,2
0.01,5,16,0,436.4445829880144,333782.98792390217,577.7395502507183,1777.5704461004727,4251833.546773113,2061.997465268353,6,14940.76708984375,3
0.01,5,16,0,411.0707974556971,330112.48161228513,574.5541589896336,1548.1902470008306,3468403.814458261,1862.3651130909484,5,13103.260009765625,4
0.01,5,16,1,342.1471990389409,277505.3945077741,526.7878078579402,1604.8715103856935,3933110.052894737,1983.2070121131421,5,23459.630126953125,1
0.01,5,16,1,370.326475321962,326885.72213057027,571.7392081452612,1764.86725454293,4276794.18900492,2068.0411478026545,5,22596.886962890625,2
0.01,5,16,1,380.3174245648147,336371.3995915818,579.9753439514319,1669.7082115549988,4271074.367995695,2066.657777184141,6,25629.603759765625,3
0.01,5,16,1,459.3806115429008,356555.9589066844,597.1230684764108,1549.212077473759,3327286.800652138,1824.085195557526,6,25576.848388671875,4
0.01,5,16,2,390.3244964930873,325475.03323840204,570.5041921304365,1702.9803726060788,4132537.4556324785,2032.8643475727736,7,39017.763916015625,1
0.01,5,16,2,377.6523194296145,322306.5755552258,567.7205083095253,1695.2274377903861,4371108.264477527,2090.71955663057,5,31612.8837890625,2
0.01,5,16,2,461.05662449338774,466002.26381024404,682.6435847572612,900.135600915516,1525480.831103143,1235.1035710025062,6,35412.071533203125,3
0.01,5,16,2,375.8755369137463,365249.0007813283,604.3583380589105,1196.912421012588,2552169.618801813,1597.5511318270264,5,31982.93359375,4
0.01,5,16,3,400.7093199279493,346605.1023609779,588.7317745467607,1741.717546520297,4455223.301019883,2110.7399889659273,6,43806.649658203125,1
0.01,5,16,3,515.1247144045562,543327.4678768421,737.1075008957935,2207.0469865260593,6202882.690219835,2490.55871045431,6,43147.7744140625,2
0.01,5,16,3,467.5014304693966,490185.0562064526,700.1321705267175,966.5957131561981,1946589.584767085,1395.2023454564162,9,57288.7763671875,3
0.01,5,16,3,355.07041519524813,308641.0831977494,555.554752655172,1560.5920904414193,3742288.5152398804,1934.4995516256602,5,39440.744873046875,4
0.01,5,32,0,396.5176308265342,364017.06374551065,603.3382664355963,1330.3247206459198,2624180.2309962986,1619.9321686404955,8,11613.2705078125,1
0.01,5,32,0,338.2261064918656,234772.5207807496,484.53330203480294,1658.4209478802688,3926978.9091588003,1981.6606442978073,9,12155.942138671875,2
0.01,5,32,0,401.98180528156763,311578.47318173986,558.1921471874535,1336.8927232321687,2656592.0808709874,1629.9055435426274,7,10338.596435546875,3
0.01,5,32,0,454.4601841062334,369073.6017111121,607.5142810758542,1282.9894149098059,2151547.3712102864,1466.8153841606265,6,9562.841064453125,4
0.01,5,32,1,402.6403816024108,341815.3192974936,584.6497406973629,1743.595055438616,4106317.924011984,2026.4051727164497,5,15547.3330078125,1
0.01,5,32,1,406.4287981624788,377040.87783512415,614.0365443808081,1258.0010011548743,2658442.061032162,1630.4729562406615,5,15174.118896484375,2
0.01,5,32,1,424.1956036720438,393144.734051593,627.0125469650452,1761.2119418753116,4497004.970644794,2120.6142908706415,7,18482.54345703125,3
0.01,5,32,1,425.3263820627289,377332.05487162777,614.2735993607635,812.5024920397893,1090383.3953224742,1044.2142478066817,5,15103.250244140625,4
0.01,5,32,2,419.59022824426614,415459.0808913766,644.561153725057,780.519565050898,1278495.208469795,1130.7056241435234,8,27909.6689453125,1
0.01,5,32,2,471.396691192716,405461.5568676862,636.7586331316492,1825.399263133747,4521120.997488942,2126.2927826357645,9,28966.919921875,2
0.01,5,32,2,335.5572596590168,292423.00182559475,540.7615017968594,1429.3071716332795,2959561.996019013,1720.337756377803,6,23695.070556640625,3
0.01,5,32,2,467.85025168073895,446020.19191587373,667.8474316158397,951.9217996349151,1801679.225693184,1342.2664510793616,5,21446.96728515625,4
0.01,5,32,3,534.9393105819789,534006.5132280986,730.7574927622013,1206.6169492502336,2326030.5504395645,1525.132961560914,6,29259.02099609375,1
0.01,5,32,3,354.29655781709795,314988.4196635385,561.2382913375909,1658.6552882166475,4008748.314471654,2002.1858840955938,5,26392.2353515625,2
0.01,5,32,3,502.948555398479,544218.6703764969,737.7117800174381,1475.5612077155315,3170516.0095040044,1780.5942854856085,5,27085.912109375,3
0.01,5,32,3,390.93716656530967,384287.48887822626,619.9092585840498,1612.0137235031405,4010078.2305954983,2002.517972602368,5,26958.43359375,4
0.01,5,64,0,495.50161127742166,427928.820607631,654.1626866518993,917.782514296901,1351238.5757104713,1162.42787978888,8,8492.46533203125,1
0.01,5,64,0,475.77634130287777,418244.97494754737,646.7186211541673,709.085715890054,837977.2010822586,915.4109465602095,0,9026.182373046875,2
0.01,5,64,0,491.70772619901345,416238.2407179923,645.1652817053878,1163.0232745664453,1937265.1531031788,1391.8567286553523,5,7247.08935546875,3
0.01,5,64,0,502.56672056361293,463614.1907197431,680.8922019818872,890.6267859783014,1218842.339170117,1104.0119289075262,5,6649.091796875,4
0.01,5,64,1,397.3748787108502,307857.711838234,554.849269476165,1471.3499524950423,2974751.434573494,1724.7467740435097,8,14903.816162109375,1
0.01,5,64,1,390.5957890630322,341474.46110524767,584.3581616656412,1353.9931046841778,2810930.327868286,1676.5829319983804,6,12714.306396484375,2
0.01,5,64,1,483.9849846161417,459121.88736353314,677.5853358533766,1344.6496678006645,2590801.162654566,1609.5965838229672,6,12801.076904296875,3
0.01,5,64,1,514.533628758495,462546.7699588967,680.1079105251582,1426.4548223736504,2717026.6906317146,1648.3405869636636,8,15046.55029296875,4
0.01,5,64,2,417.18354475737044,364731.51415933244,603.9300573405271,1699.0506621904328,3891601.3960601753,1972.714220575341,6,17924.680908203125,1
0.01,5,64,2,524.0012596699752,514802.8200293254,717.4976097725521,888.4735876095568,1753290.885371055,1324.1189090754103,7,18901.662841796875,2
0.01,5,64,2,487.7177740905026,455973.50869498646,675.2581052419781,1030.166445851822,1543919.6862384235,1242.545647547173,7,19442.80859375,3
0.01,5,64,2,413.9521835984509,380299.4845034002,616.6842664633177,822.7703787035144,1320318.5688052676,1149.051160221018,8,20147.525146484375,4
0.01,5,64,3,421.91417300630326,387320.4051254364,622.3507091065586,1753.7293107782652,4104488.873655286,2025.9538182434678,7,24369.572265625,1
0.01,5,64,3,399.30170751584245,368133.0480189262,606.7396871961864,1299.6099063255035,3004622.642695131,1733.3847359126971,5,21250.2705078125,2
0.01,5,64,3,413.70474277933295,429888.8535162344,655.6590985536877,1368.2455883297343,2677418.0759917474,1636.281783798789,5,21105.607666015625,3
0.01,5,64,3,446.1296177700055,410521.96214860264,640.7198780657602,1413.9958425045163,3188777.2819875493,1785.7147818135877,7,24033.92138671875,4
0.01,10,16,0,337.52960663564477,225941.38803577528,475.3329233661132,1140.4603777347154,2008584.3728879474,1417.2453467512064,6,16265.05859375,1
0.01,10,16,0,356.7455000776467,257673.63775451804,507.6156397851804,936.6503468794491,1419463.5680647802,1191.412425680033,6,16270.961181640625,2
0.01,10,16,0,336.829733458383,286061.3547300564,534.8470386288554,1423.6947169296482,3258636.573917072,1805.1694031079387,6,16130.728515625,3
0.01,10,16,0,338.7560770050374,235883.77816525032,485.67867789851584,1181.1737405190013,2133123.0483392198,1460.5214987596792,5,15103.220703125,4
0.01,10,16,1,340.69201681156926,250156.84288638874,500.15681829441127,1477.8609743442735,3486573.066397937,1867.2367462102757,8,37488.8037109375,1
0.01,10,16,1,344.913260937142,279186.8764695778,528.3813740751823,1672.2041949450638,4250468.979602705,2061.6665539322075,5,26662.927001953125,2
0.01,10,16,1,423.67667166491026,384709.89570919913,620.2498655454906,1498.402177948414,3206533.7641285867,1790.679693336747,6,30571.572265625,3
0.01,10,16,1,424.84370660541714,329835.34688080556,574.3129346278087,1889.787267982281,5007968.122632303,2237.8489946000163,7,34028.030029296875,4
0.01,10,16,2,432.02448733468026,372508.3117165401,610.3345899722054,1369.8149955157035,3005548.9263948635,1733.6519046206663,5,35507.31591796875,1
0.01,10,16,2,287.8775410346264,190190.15528571187,436.1079628781294,1520.2481680041876,3495164.236791873,1869.5358345835132,0,55313.80224609375,2
0.01,10,16,2,481.9626183274892,505543.8329038148,711.0160567130779,975.9358946904314,1704635.714992775,1305.6169863297487,5,35767.5458984375,3
0.01,10,16,2,382.64395091806324,304034.9029969291,551.3936007943229,1457.3370758042033,3578669.993943988,1891.7372951718185,5,36187.429931640625,4
0.01,10,16,3,609.4395675112548,781843.7263227798,884.219275023328,1061.6709088569933,1833271.6064839764,1353.9836064310293,0,68198.97241210938,1
0.01,10,16,3,383.59478958444834,332523.8627151657,576.6488209605268,1565.8669547632956,3763983.769641578,1940.0989071801412,9,68043.40625,2
0.01,10,16,3,464.9506738337609,490106.0977341956,700.0757799939915,928.007439395624,1632400.4930096548,1277.6542932302364,9,68330.59936523438,3
0.01,10,16,3,417.8340370696767,382376.42434603494,618.3659307772664,1700.8458345431848,3995291.1201920644,1998.8224333822313,6,50195.53271484375,4
0.01,10,32,0,559.5990729414034,489520.7374071559,699.6575858283506,1391.3250818241206,2901165.794920739,1703.2808913742733,5,12634.045166015625,1
0.01,10,32,0,455.81277315356374,377462.27948502457,614.3795890856276,967.6071750956606,1599384.0374941605,1264.667560070298,5,12077.42041015625,2
