learning_rate,sequence_size,batch_size,hidden_layers,train_score_MAE,train_score_MSE,train_score_RMSE,test_score_MAE,test_score_MSE,test_score_RMSE,epoches_stopped,exec_time,try
0.1,15,16,3,6522.15565027445,45649639.674348354,6756.451707394078,6226.404845183489,38850878.07519159,6233.047254368572,0,125996.294921875,2
0.1,15,16,3,1236.6363849815,3172240.6583474767,1781.078509877506,589.0945313789063,377572.7599655011,614.4694947395689,0,128534.4658203125,3
0.1,15,16,3,nan,nan,nan,nan,nan,nan,4,70171.90771484375,4
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,13971.840576171875,1
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,14301.62060546875,2
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,14434.483642578125,3
0.1,15,32,0,nan,nan,nan,nan,nan,nan,4,14000.9462890625,4
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25363.07080078125,1
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25549.3564453125,2
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25112.392822265625,3
0.1,15,32,1,nan,nan,nan,nan,nan,nan,4,25513.694580078125,4
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,35773.45068359375,1
0.1,15,32,2,6536.249371296467,45856951.362415925,6771.776086258015,6228.111021941301,38872127.68069389,6234.751613391979,0,62082.844970703125,2
0.1,15,32,2,nan,nan,nan,nan,nan,nan,4,35705.905029296875,3
0.1,15,32,2,972.9830951277031,1997098.490044554,1413.1873513602343,837.2819909209512,961623.4206520778,980.6239955518515,7,52053.12060546875,4
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,45084.117431640625,1
0.1,15,32,3,1177.515837921058,3137068.911439658,1771.1772670852736,509.2113369657939,291446.0797787277,539.85746246461,5,53246.032470703125,2
0.1,15,32,3,nan,nan,nan,nan,nan,nan,4,45214.6337890625,3
0.1,15,32,3,10608.305918829137,115647279.81540671,10753.94252427484,10312.555113738175,106431553.75295456,10316.566955773347,0,76504.3125,4
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,11422.764892578125,1
0.1,15,64,0,7034.776045348662,68819203.42934503,8295.734050061214,7919.739258323184,90067085.56809312,9490.368041761769,0,17639.095458984375,2
0.1,15,64,0,nan,nan,nan,nan,nan,nan,4,11066.40966796875,3
0.1,15,64,0,nan,nan,nan,nan,nan,nan,0,18354.256103515625,4
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19974.681640625,1
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19160.00830078125,2
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19681.96630859375,3
0.1,15,64,1,nan,nan,nan,nan,nan,nan,4,19463.229248046875,4
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,27272.26220703125,1
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,27063.884521484375,2
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,27093.34912109375,3
0.1,15,64,2,nan,nan,nan,nan,nan,nan,4,26181.9130859375,4
0.1,15,64,3,6525.353160040075,45691359.21118641,6759.53838743345,6229.602354949114,38890706.2798547,6236.241358370818,5,36974.890869140625,1
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,32914.044189453125,2
0.1,15,64,3,nan,nan,nan,nan,nan,nan,4,33110.850341796875,3
0.1,15,64,3,6524.151377813512,45675676.54856738,6758.378248408961,6228.400572722551,38875734.47335776,6235.040855788979,5,36846.74951171875,4
0.01,5,16,0,378.34755825659795,346307.6676523592,588.4791140324006,314.81215696532394,186995.50726598332,432.42977148432243,0,20425.051025390625,1
0.01,5,16,0,387.9553856405763,345656.76880273916,587.9258191326004,380.5342252110673,220856.239856491,469.95344435006643,6,14854.060302734375,2
0.01,5,16,0,348.76943357931236,300232.56915878033,547.9348219987304,319.7268494474408,185957.94392085972,431.2284127012733,8,18205.702392578125,3
0.01,5,16,0,355.01950198689,317814.7546135625,563.7506138476148,313.9286455178831,199485.7070934663,446.6382284281836,8,19538.636474609375,4
0.01,5,16,1,567.5225668930112,676459.4079916673,822.4715241220619,369.7692399757838,266597.8998193208,516.3311919875855,8,31638.31689453125,1
0.01,5,16,1,388.1492362752815,339491.31745094125,582.6588345257808,267.29587760906355,157970.62300763986,397.4551836467099,7,29264.11669921875,2
0.01,5,16,1,408.2205819775167,440368.3188527587,663.6025307763365,329.27120419141926,180094.51318557074,424.37543895184456,6,26553.890869140625,3
0.01,5,16,1,336.0748943642705,302327.09536800603,549.8427915031768,306.121974259837,217665.95286780465,466.54683887880395,0,33985.811279296875,4
0.01,5,16,2,414.7469903478129,399581.52186755266,632.1246094462331,283.70592318871985,182130.64003018732,426.7676651647678,7,40449.361328125,1
0.01,5,16,2,707.1436121602585,892208.0463182176,944.5676504720124,885.8156803543138,890722.1701318605,943.7807849982222,6,36083.648193359375,2
0.01,5,16,2,380.818493242209,301616.34988811665,549.1960942032606,384.95222663115135,228371.79593006553,477.8826173131489,0,47223.93408203125,3
0.01,5,16,2,436.7967327364694,451094.9408920456,671.6360181616569,448.5187204203176,301064.52032650396,548.693466633697,7,40649.500732421875,4
0.01,5,16,3,436.0288501577007,430776.63965777133,656.3357674679717,478.8303844358908,310099.05310382287,556.8653814916338,8,55461.968994140625,1
0.01,5,16,3,466.1403298094958,612426.1478286377,782.5766082810281,244.6940554170733,119416.50137098426,345.56692748436484,7,50114.47216796875,2
0.01,5,16,3,1131.4305664116978,3118137.5697130426,1765.8248978064169,447.81516977149084,236685.88117239566,486.50373192031697,6,48290.4560546875,3
0.01,5,16,3,345.5508782108273,347868.99561911623,589.8042010863574,198.06542060060218,101043.73174430463,317.8737669961216,0,62643.64697265625,4
0.01,5,32,0,416.92739259419636,358365.4889463999,598.6363578554178,331.05868836004987,176244.94674178978,419.815372207581,7,11494.59130859375,1
0.01,5,32,0,370.16232129659465,308995.39059747366,555.873538313773,393.8560759702814,253683.15113122133,503.6696845465501,5,9428.167724609375,2
0.01,5,32,0,503.66351385141513,447375.3681578418,668.8612473135529,319.0229924744082,182429.60088823122,427.1177833902859,0,14330.103271484375,3
0.01,5,32,0,338.7003518246,267096.0963216692,516.8134057100968,200.22969479788725,111144.9993808118,333.3841618625753,0,12845.108154296875,4
0.01,5,32,1,380.8095533747882,357430.04342304106,597.8545336643698,276.7360627429921,150563.55087217115,388.02519360496575,0,22007.498779296875,1
0.01,5,32,1,385.9813699600691,363277.19237291097,602.7248065020312,290.21897388974253,185285.78513997066,430.44835362673956,9,22695.940185546875,2
0.01,5,32,1,343.43160032419945,294347.498642139,542.5380158497089,331.7532511312552,211767.6972404195,460.1822435083947,8,21191.911376953125,3
0.01,5,32,1,484.99384486222476,528817.6538432539,727.1984968653702,436.02523991510066,315388.4641619656,561.5945727675487,5,17383.93359375,4
0.01,5,32,2,400.44016289784093,449471.40075389564,670.4262828632956,295.69431673323294,171732.46227867345,414.40615617854115,5,23439.6318359375,1
0.01,5,32,2,409.9884463745651,443097.3744059983,665.6555974420994,415.03739868316546,282589.94723289204,531.5918991415239,7,27516.379150390625,2
0.01,5,32,2,388.9563680409724,362408.4826450638,602.0037231156165,328.92159488006126,226848.02081532552,476.28565044028517,8,29522.013671875,3
0.01,5,32,2,388.97036260811893,367797.3536667833,606.4629862298137,389.77906946413,237803.0144177339,487.6505043755557,0,31668.841796875,4
0.01,5,32,3,354.1871777141435,308897.05318629247,555.7850782328476,253.43489836560423,133177.39417647928,364.93478071633467,0,40349.894287109375,1
0.01,5,32,3,414.76310290296533,498583.5588122797,706.1044956748822,222.69259536075063,118315.32369371729,343.96994591637986,0,39382.712158203125,2
0.01,5,32,3,376.0269425476361,412213.9712349264,642.038917227707,234.01791965095515,121037.59514418572,347.9045776418955,0,40026.505615234375,3
0.01,5,32,3,392.59981444505064,509999.07666220184,714.1421963882276,230.4779785970463,126155.00362428204,355.1830564994367,0,37661.424560546875,4
0.01,5,64,0,375.159962420144,310041.52724049415,556.8137275970251,560.8118784711378,466073.4514399342,682.6957239062906,7,8734.892822265625,1
0.01,5,64,0,431.4203864581321,345285.5283632732,587.6100138384924,337.48946490565305,188323.81495694615,433.96291887319836,9,9453.238037109375,2
0.01,5,64,0,314.0435463919955,248699.12750319333,498.69743081671606,372.14051579137254,234829.91288967401,484.5925225276119,0,9468.9150390625,3
0.01,5,64,0,447.2857439922175,393053.57929253014,626.9398530102629,327.34524313063224,185129.60626766406,430.26690119931845,8,8897.120849609375,4
0.01,5,64,1,396.17775758664567,352782.9686874668,593.9553591705919,324.3925586310734,187622.3419401835,433.1539471598793,5,12568.3076171875,1
0.01,5,64,1,458.826697434201,543019.4663440605,736.8985454891741,520.6659439168396,391114.64318694454,625.3915918741989,0,16732.405517578125,2
0.01,5,64,1,495.0638032392219,475447.5099857855,689.5270190397077,332.9337949059126,190974.41314464944,437.00619348545786,0,16785.02880859375,3
0.01,5,64,1,368.25234316826135,338185.52122375683,581.5372053650194,255.25092837653136,143411.63022051653,378.69728045038363,0,16679.289306640625,4
0.01,5,64,2,352.7920925363029,354125.88684179855,595.0847728196367,238.84939008944147,136831.51031300204,369.9074347901135,0,23276.07666015625,1
0.01,5,64,2,381.0078825928258,395433.5283092051,628.8350565205515,252.61400068804505,133854.6155904698,365.86147049186496,8,21500.208740234375,2
0.01,5,64,2,533.3839109742378,581005.0220739653,762.2368543136479,452.435547861685,286616.8078073089,535.366050293917,6,19198.074951171875,3
0.01,5,64,2,387.93858730135855,402398.32847396383,634.3487435740406,314.1750384269362,183418.75900850675,428.27416336793743,0,22897.638916015625,4
0.01,5,64,3,446.72927032381034,436045.11005565873,660.3371184899867,232.67035847217608,111138.71747163057,333.3747403023069,9,29540.208740234375,1
0.01,5,64,3,636.8120410778046,719613.3497640938,848.3002709914065,284.07384133900024,139484.6963001054,373.47650033182197,5,22288.46630859375,2
0.01,5,64,3,593.5470103409632,698716.3125364309,835.8925245128293,343.73167071467503,187314.12827117034,432.79802248990273,9,28793.770263671875,3
0.01,5,64,3,454.6965980756872,531992.5293029341,729.3781798922519,341.32054185387244,195629.08033807683,442.299762986684,0,28736.614501953125,4
0.01,10,16,0,431.3222648117239,400315.6017986276,632.7049879672418,406.6804162028109,259023.92633167614,508.94393240481423,6,18064.011474609375,1
0.01,10,16,0,403.0353788903558,372950.17702692316,610.6964688181217,393.43639231281406,265713.2210433628,515.4737830805392,6,18027.024169921875,2
0.01,10,16,0,291.7608565271862,215890.6886013408,464.64038632187453,321.08144245069093,204826.22554509024,452.57731443930135,0,24377.9990234375,3
0.01,10,16,0,386.5011410595703,372877.6172976663,610.6370585688902,354.70042985738587,213758.69510973868,462.34045368076835,0,24205.466796875,4
0.01,10,16,1,480.1291146293444,667162.9127563675,816.8004118243131,256.59527240326634,150373.8383961696,387.78065758385833,6,32799.498779296875,1
0.01,10,16,1,368.5416547291256,317978.1812841999,563.8955411104081,311.96656470252304,169134.00671793713,411.259050621305,0,44229.093994140625,2
0.01,10,16,1,321.86190125784685,265241.6908900132,515.0162044926482,350.90232360777844,204030.6666141811,451.6975388622138,0,45635.28857421875,3
0.01,10,16,1,480.40424382156687,443918.9203268328,666.2724069979431,385.183211052031,216633.42941219342,465.438964217859,6,32717.405517578125,4
0.01,10,16,2,1102.4747415387417,3112434.1579318633,1764.209216031892,403.2314762700482,200718.2725329682,448.0159288830791,0,59052.90673828125,1
0.01,10,16,2,307.50897033406164,303868.54791918333,551.2427304910092,394.3395784312971,238033.96461829238,487.88724580408166,9,58802.0478515625,2
0.01,10,16,2,473.1703586762767,556065.4599386996,745.6979683080139,311.7876269768111,172494.09213022472,415.32408084557864,0,58003.512451171875,3
0.01,10,16,2,372.83860409991007,291871.0568992646,540.2509203132046,322.32407947529316,185570.41482771197,430.7788467737384,0,58587.3837890625,4
0.01,10,16,3,528.4152811725824,564902.3093694869,751.5998332686662,282.9189270077733,147369.9909262148,383.8879926830414,9,70959.4765625,1
0.01,10,16,3,627.2436599182465,990598.1599457978,995.2879783991153,399.9778594148346,242638.30797925158,492.5833005484977,5,47508.15625,2
0.01,10,16,3,586.4395745567581,736980.2463127881,858.4755362343112,463.6491606900388,292464.79176726716,540.8001403173516,9,71703.22802734375,3
0.01,10,16,3,400.279789135599,396268.73372104665,629.4987956470184,284.9970859512406,161450.4440685132,401.80896464428616,7,60019.454833984375,4
0.01,10,32,0,369.70303736761997,353981.72880812973,594.9636365427132,343.04853363897615,201589.93300198275,448.9876757796173,0,19410.8603515625,1
0.01,10,32,0,348.41584799500833,331032.20099203655,575.3539788617409,405.9367088161904,278174.10862167145,527.4221351267611,0,19417.470703125,2
