double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,start_time,end_time
TRUE,5,5,16,469.5864651,220511.4482,469.5864651,88.63624078,7856.38318,88.63624078,1.68E+12,1.68E+12
TRUE,5,5,16,1225.816201,1502625.36,1225.816201,60.52198297,3662.910422,60.52198297,1.68E+12,1.68E+12
TRUE,5,5,16,1797.107827,3229596.543,1797.107827,187.9096577,35310.03944,187.9096577,1.68E+12,1.68E+12
TRUE,5,5,32,898.1599514,806691.2983,898.1599514,73.33399469,5377.874777,73.33399469,1.68E+12,1.68E+12
TRUE,5,5,32,1332.01127,1774254.023,1332.01127,58.61229437,3435.401052,58.61229437,1.68E+12,1.68E+12
TRUE,5,5,32,699.8249905,489755.0173,699.8249905,140.1699322,19647.60989,140.1699322,1.68E+12,1.68E+12
TRUE,5,5,32,1482.834024,2198796.742,1482.834024,254.1259869,64580.01721,254.1259869,1.68E+12,1.68E+12
TRUE,5,5,32,834.0261624,695599.6395,834.0261624,287.9409283,82909.97818,287.9409283,1.68E+12,1.68E+12
TRUE,5,5,64,1062.176309,1128218.511,1062.176309,32.98680609,1088.129376,32.98680609,1.68E+12,1.68E+12
TRUE,5,5,64,451.2886135,203661.4127,451.2886135,59.37452203,3525.333866,59.37452203,1.68E+12,1.68E+12
TRUE,5,5,64,969.8511135,940611.1824,969.8511135,288.6484478,83317.92642,288.6484478,1.68E+12,1.68E+12
TRUE,5,5,64,1236.495889,1528922.083,1236.495889,192.7109478,37137.50941,192.7109478,1.68E+12,1.68E+12
TRUE,5,5,64,484.5100491,234749.9877,484.5100491,190.577647,36319.83955,190.577647,1.68E+12,1.68E+12
TRUE,5,6,16,145.7289646,21236.93112,145.7289646,17.43163031,303.8617354,17.43163031,1.68E+12,1.68E+12
TRUE,5,6,16,1397.394326,1952710.904,1397.394326,239.8071392,57507.46402,239.8071392,1.68E+12,1.68E+12
TRUE,5,6,16,542.1243069,293898.7641,542.1243069,176.4868267,31147.60001,176.4868267,1.68E+12,1.68E+12
TRUE,5,6,16,1059.360879,1122245.472,1059.360879,59.94725531,3593.67342,59.94725531,1.68E+12,1.68E+12
TRUE,5,6,16,119.1754978,14202.79928,119.1754978,234.9487202,55200.9011,234.9487202,1.68E+12,1.68E+12
TRUE,5,6,32,330.3176663,109109.7606,330.3176663,115.0283306,13231.51685,115.0283306,1.68E+12,1.68E+12
TRUE,5,6,32,598.0212795,357629.4508,598.0212795,126.5927838,16025.7329,126.5927838,1.68E+12,1.68E+12
TRUE,5,6,32,268.4416111,72060.89856,268.4416111,16.96971625,287.9712696,16.96971625,1.68E+12,1.68E+12
TRUE,5,6,32,402.9602444,162376.9586,402.9602444,22.36327094,500.115887,22.36327094,1.68E+12,1.68E+12
TRUE,5,6,32,364.9490139,133187.7828,364.9490139,199.6303814,39852.28918,199.6303814,1.68E+12,1.68E+12
TRUE,5,6,64,690.8210842,477233.7704,690.8210842,12.89649469,166.3195752,12.89649469,1.68E+12,1.68E+12
TRUE,5,6,64,723.5769436,523563.5933,723.5769436,300.0468853,90028.13339,300.0468853,1.68E+12,1.68E+12
TRUE,5,6,64,1052.619912,1108008.68,1052.619912,257.1274517,66114.52643,257.1274517,1.68E+12,1.68E+12
TRUE,5,6,64,518.6973049,269046.8941,518.6973049,118.6025287,14066.55983,118.6025287,1.68E+12,1.68E+12
TRUE,5,6,64,908.8481838,826005.0213,908.8481838,247.1601666,61088.14794,247.1601666,1.68E+12,1.68E+12
TRUE,5,7,16,1599.214761,2557487.852,1599.214761,37.86768609,1433.96165,37.86768609,1.68E+12,1.68E+12
TRUE,5,7,16,202.2937405,40922.75744,202.2937405,2.846669375,8.103526531,2.846669375,1.68E+12,1.68E+12
TRUE,5,7,16,308.5871189,95226.00995,308.5871189,64.91163141,4213.519892,64.91163141,1.68E+12,1.68E+12
TRUE,5,7,16,642.6994236,413062.5491,642.6994236,259.1342877,67150.57904,259.1342877,1.68E+12,1.68E+12
TRUE,5,7,16,764.2589939,584091.8097,764.2589939,49.53270453,2453.488818,49.53270453,1.68E+12,1.68E+12
TRUE,5,7,32,283.1721585,80186.47132,283.1721585,10.03760797,100.7535737,10.03760797,1.68E+12,1.68E+12
TRUE,5,7,32,1045.20585,1092455.269,1045.20585,101.7539166,10353.85954,101.7539166,1.68E+12,1.68E+12
TRUE,5,7,32,1599.714761,2559087.317,1599.714761,206.228017,42529.99501,206.228017,1.68E+12,1.68E+12
TRUE,5,7,32,500.7389744,250739.5204,500.7389744,42.10499078,1772.830249,42.10499078,1.68E+12,1.68E+12
TRUE,5,7,32,272.5740139,74296.59307,272.5740139,364.4043072,132790.4991,364.4043072,1.68E+12,1.68E+12
TRUE,5,7,64,1414.302896,2000252.681,1414.302896,433.9375103,188301.7629,433.9375103,1.68E+12,1.68E+12
TRUE,5,7,64,348.4807522,121438.8347,348.4807522,293.7158306,86268.98916,293.7158306,1.68E+12,1.68E+12
TRUE,5,7,64,481.7100003,232044.5243,481.7100003,219.1049908,48006.99699,219.1049908,1.68E+12,1.68E+12
TRUE,5,7,64,221.5575779,49087.76031,221.5575779,151.9497173,23088.7166,151.9497173,1.68E+12,1.68E+12
TRUE,5,7,64,932.693887,869917.8868,932.693887,89.51465875,8012.874131,89.51465875,1.68E+12,1.68E+12
TRUE,5,8,16,975.9663479,952510.3122,975.9663479,38.30567438,1467.324689,38.30567438,1.68E+12,1.68E+12
TRUE,5,8,16,438.2534573,192066.0928,438.2534573,156.4731548,24483.84819,156.4731548,1.68E+12,1.68E+12
TRUE,5,8,16,335.2324612,112380.803,335.2324612,3.700185,13.69136903,3.700185,1.68E+12,1.68E+12
TRUE,5,8,16,112.1847751,12585.42377,112.1847751,142.9790142,20442.99851,142.9790142,1.68E+12,1.68E+12
TRUE,5,8,16,1006.58793,1013219.261,1006.58793,250.1035053,62551.76337,250.1035053,1.68E+12,1.68E+12
TRUE,5,8,32,1102.491983,1215488.572,1102.491983,78.64112359,6184.42632,78.64112359,1.68E+12,1.68E+12
TRUE,5,8,32,939.1493747,882001.5481,939.1493747,161.6816303,26140.94958,161.6816303,1.68E+12,1.68E+12
TRUE,5,8,32,1363.005532,1857784.082,1363.005532,112.0014752,12544.33044,112.0014752,1.68E+12,1.68E+12
TRUE,5,8,32,1325.568887,1757132.874,1325.568887,17.02831,289.9633415,17.02831,1.68E+12,1.68E+12
TRUE,5,8,32,1312.449502,1722523.696,1312.449502,57.1767475,3269.180455,57.1767475,1.68E+12,1.68E+12
TRUE,5,8,64,1360.087075,1849836.853,1360.087075,5.713389219,32.64281636,5.713389219,1.68E+12,1.68E+12
TRUE,5,8,64,1229.095987,1510676.944,1229.095987,82.71534234,6841.827859,82.71534234,1.68E+12,1.68E+12
TRUE,5,8,64,1633.16813,2667238.141,1633.16813,178.5732319,31888.39914,178.5732319,1.68E+12,1.68E+12
TRUE,5,8,64,1254.489053,1573742.784,1254.489053,297.8857525,88735.92154,297.8857525,1.68E+12,1.68E+12
TRUE,5,8,64,72.51558569,5258.510168,72.51558569,66.59618109,4435.051336,66.59618109,1.68E+12,1.68E+12
TRUE,5,9,16,315.8048923,99732.73002,315.8048923,148.8286236,22149.9592,148.8286236,1.68E+12,1.68E+12
TRUE,5,9,16,683.7180569,467470.3813,683.7180569,152.3994037,23225.57826,152.3994037,1.68E+12,1.68E+12
TRUE,5,9,16,308.6951077,95292.6695,308.6951077,94.11522406,8857.6754,94.11522406,1.68E+12,1.68E+12
TRUE,5,9,16,982.1311428,964581.5817,982.1311428,130.8515728,17122.13411,130.8515728,1.68E+12,1.68E+12
TRUE,5,9,16,726.7788479,528207.4938,726.7788479,75.56153375,5709.545383,75.56153375,1.68E+12,1.68E+12
TRUE,5,9,32,62.03023412,3847.749946,62.03023412,15.70116156,246.5264744,15.70116156,1.68E+12,1.68E+12
TRUE,5,9,32,68.70699194,4720.650741,68.70699194,12.38182562,153.3096058,12.38182562,1.68E+12,1.68E+12
TRUE,5,9,32,96.57352564,9326.445855,96.57352564,41.53809625,1725.41344,41.53809625,1.68E+12,1.68E+12
TRUE,5,9,32,171.6117771,29450.60204,171.6117771,65.32178766,4266.935943,65.32178766,1.68E+12,1.68E+12
TRUE,5,9,32,143.8213284,20684.5745,143.8213284,275.0727642,75665.02561,275.0727642,1.68E+12,1.68E+12
TRUE,5,9,64,604.1672756,365018.097,604.1672756,276.1220806,76243.40341,276.1220806,1.68E+12,1.68E+12
TRUE,5,9,64,103.2056057,10651.39705,103.2056057,112.625478,12684.49829,112.625478,1.68E+12,1.68E+12
TRUE,5,9,64,232.1227634,53880.9773,232.1227634,77.53028375,6010.944898,77.53028375,1.68E+12,1.68E+12
TRUE,5,9,64,645.0779202,416125.5231,645.0779202,252.0752056,63541.90929,252.0752056,1.68E+12,1.68E+12
TRUE,5,9,64,460.4160549,211982.9436,460.4160549,400.021983,160017.5869,400.021983,1.68E+12,1.68E+12
TRUE,5,10,16,127.1350491,16163.3207,127.1350491,40.95997125,1677.719245,40.95997125,1.68E+12,1.68E+12
TRUE,5,10,16,556.1645901,309319.0513,556.1645901,42.86229437,1837.176279,42.86229437,1.68E+12,1.68E+12
TRUE,5,10,16,216.8196194,47010.74735,216.8196194,104.3545025,10889.86219,104.3545025,1.68E+12,1.68E+12
TRUE,5,10,16,11.93216822,142.3766384,11.93216822,35.19286078,1238.53745,35.19286078,1.68E+12,1.68E+12
TRUE,5,10,16,21.03536108,442.4864157,21.03536108,111.4296978,12416.57755,111.4296978,1.68E+12,1.68E+12
TRUE,5,10,32,1110.537149,1233292.759,1110.537149,110.3281147,12172.29289,110.3281147,1.68E+12,1.68E+12
TRUE,5,10,32,902.1387112,813854.2542,902.1387112,199.678233,39871.39672,199.678233,1.68E+12,1.68E+12
TRUE,5,10,32,982.9253323,966142.2088,982.9253323,73.60594672,5417.835392,73.60594672,1.68E+12,1.68E+12
TRUE,5,10,32,945.1167385,893245.6495,945.1167385,144.6386822,20920.34838,144.6386822,1.68E+12,1.68E+12
TRUE,5,10,32,459.952676,211556.4642,459.952676,86.18065375,7427.105081,86.18065375,1.68E+12,1.68E+12
TRUE,5,10,64,1547.01481,2393254.822,1547.01481,371.9409283,138340.0541,371.9409283,1.68E+12,1.68E+12
TRUE,5,10,64,1074.703897,1154988.466,1074.703897,102.3652447,10478.64332,102.3652447,1.68E+12,1.68E+12
TRUE,5,10,64,1578.040445,2490211.645,1578.040445,217.6684673,47379.56168,217.6684673,1.68E+12,1.68E+12
TRUE,5,10,64,744.5583103,554367.0774,744.5583103,86.46434516,7476.082983,86.46434516,1.68E+12,1.68E+12
TRUE,5,10,64,205.7582615,42336.46216,205.7582615,42.32667047,1791.547033,42.32667047,1.68E+12,1.68E+12
TRUE,10,5,16,369.2842925,136370.8887,369.2842925,57.47490825,3303.365078,57.47490825,1.68E+12,1.68E+12
TRUE,10,5,16,412.7794097,170386.841,412.7794097,175.7780214,30897.91282,175.7780214,1.68E+12,1.68E+12
TRUE,10,5,16,390.9864409,152870.397,390.9864409,165.9088808,27525.75673,165.9088808,1.68E+12,1.68E+12
TRUE,10,5,16,749.0753081,561113.8172,749.0753081,12.38408794,153.365634,12.38408794,1.68E+12,1.68E+12
TRUE,10,5,16,725.6646636,526589.2039,725.6646636,379.6881777,144163.1123,379.6881777,1.68E+12,1.68E+12
TRUE,10,5,32,1584.382437,2510267.707,1584.382437,276.0680605,76213.57403,276.0680605,1.68E+12,1.68E+12
TRUE,10,5,32,2531.639761,6409199.881,2531.639761,173.9822325,30269.81721,173.9822325,1.68E+12,1.68E+12
TRUE,10,5,32,1465.431265,2147488.793,1465.431265,186.7258848,34866.55606,186.7258848,1.68E+12,1.68E+12
TRUE,10,5,32,1025.447378,1051542.326,1025.447378,167.4041075,28024.1352,167.4041075,1.68E+12,1.68E+12
TRUE,10,5,32,2011.501578,4046138.597,2011.501578,139.2013613,19377.01898,139.2013613,1.68E+12,1.68E+12
TRUE,10,5,64,3395.653921,11530465.55,3395.653921,170.4885801,29066.35595,170.4885801,1.68E+12,1.68E+12
TRUE,10,5,64,3708.611441,13753798.82,3708.611441,539.5187441,291080.4752,539.5187441,1.68E+12,1.68E+12
TRUE,10,5,64,2862.491324,8193856.578,2862.491324,173.0510801,29946.67633,173.0510801,1.68E+12,1.68E+12
TRUE,10,5,64,1872.130484,3504872.549,1872.130484,70.35077534,4949.231591,70.35077534,1.68E+12,1.68E+12
TRUE,10,5,64,3243.666128,10521369.95,3243.666128,187.6491152,35212.19043,187.6491152,1.68E+12,1.68E+12
TRUE,10,6,16,101.8516753,10373.76376,101.8516753,16.95380269,287.4314256,16.95380269,1.68E+12,1.68E+12
TRUE,10,6,16,377.5342925,142532.142,377.5342925,17.89716206,320.3084099,17.89716206,1.68E+12,1.68E+12
TRUE,10,6,16,342.9473784,117612.9044,342.9473784,92.02460347,8468.527644,92.02460347,1.68E+12,1.68E+12
TRUE,10,6,16,364.2706206,132693.085,364.2706206,63.55145894,4038.787933,63.55145894,1.68E+12,1.68E+12
TRUE,10,6,16,104.7471831,10971.97237,104.7471831,115.9885801,13453.35072,115.9885801,1.68E+12,1.68E+12
TRUE,10,6,32,655.0425933,429080.799,655.0425933,130.9666075,17152.25227,130.9666075,1.68E+12,1.68E+12
TRUE,10,6,32,941.0455229,885566.6762,941.0455229,329.5353457,108593.544,329.5353457,1.68E+12,1.68E+12
TRUE,10,6,32,1196.386343,1431340.282,1196.386343,149.1594786,22248.55005,149.1594786,1.68E+12,1.68E+12
TRUE,10,6,32,1113.383902,1239623.713,1113.383902,53.19989644,2830.228981,53.19989644,1.68E+12,1.68E+12
TRUE,10,6,32,283.7759917,80528.81346,283.7759917,360.5622011,130005.1009,360.5622011,1.68E+12,1.68E+12
TRUE,10,6,64,728.4478667,530636.2945,728.4478667,370.8049864,137496.3379,370.8049864,1.68E+12,1.68E+12
TRUE,10,6,64,2408.88439,5802724.005,2408.88439,100.3684629,10073.82835,100.3684629,1.68E+12,1.68E+12
TRUE,10,6,64,2546.947378,6486940.948,2546.947378,430.6017519,185417.8687,430.6017519,1.68E+12,1.68E+12
TRUE,10,6,64,2331.479117,5435794.872,2331.479117,389.2741152,151534.3368,389.2741152,1.68E+12,1.68E+12
TRUE,10,6,64,3119.781363,9733035.752,3119.781363,106.9137636,11430.55285,106.9137636,1.68E+12,1.68E+12
TRUE,10,7,16,151.3965972,22920.92963,151.3965972,57.54277934,3311.171455,57.54277934,1.68E+12,1.68E+12
TRUE,10,7,16,17.67420362,312.3774738,17.67420362,94.89043559,9004.194767,94.89043559,1.68E+12,1.68E+12
TRUE,10,7,16,242.4351714,58774.81232,242.4351714,41.69365825,1738.361138,41.69365825,1.68E+12,1.68E+12
TRUE,10,7,16,271.4610503,73691.10182,271.4610503,20.89276753,436.5077351,20.89276753,1.68E+12,1.68E+12
TRUE,10,7,16,103.5911958,10731.13585,103.5911958,125.0197207,15629.93055,125.0197207,1.68E+12,1.68E+12
TRUE,10,7,32,1626.489859,2645469.261,1626.489859,359.8952089,129524.5614,359.8952089,1.68E+12,1.68E+12
TRUE,10,7,32,819.7442534,671980.641,819.7442534,250.528998,62764.77884,250.528998,1.68E+12,1.68E+12
TRUE,10,7,32,799.6002104,639360.4965,799.6002104,459.391791,211040.8176,459.391791,1.68E+12,1.68E+12
TRUE,10,7,32,710.569937,504909.6354,710.569937,85.73065816,7349.745748,85.73065816,1.68E+12,1.68E+12
TRUE,10,7,32,521.5284331,271991.9065,521.5284331,3.593451125,12.91289099,3.593451125,1.68E+12,1.68E+12
TRUE,10,7,64,2421.821402,5865218.902,2421.821402,172.8483339,29876.54654,172.8483339,1.68E+12,1.68E+12
TRUE,10,7,64,2155.530386,4646311.246,2155.530386,233.9835878,54748.31938,233.9835878,1.68E+12,1.68E+12
TRUE,10,7,64,3108.801871,9664649.071,3108.801871,17.72040425,314.0127268,17.72040425,1.68E+12,1.68E+12
TRUE,10,7,64,3077.232046,9469357.067,3077.232046,20.26972066,410.8615755,20.26972066,1.68E+12,1.68E+12
TRUE,10,7,64,1486.05773,2208367.577,1486.05773,131.0519472,17174.61287,131.0519472,1.68E+12,1.68E+12
TRUE,10,8,16,139.4583833,19448.64068,139.4583833,162.3942324,26371.88671,162.3942324,1.68E+12,1.68E+12
TRUE,10,8,16,100.9019683,10181.2072,100.9019683,115.6740175,13380.47833,115.6740175,1.68E+12,1.68E+12
TRUE,10,8,16,26.25623487,689.3898698,26.25623487,118.6705996,14082.7112,118.6705996,1.68E+12,1.68E+12
TRUE,10,8,16,351.6744292,123674.9041,351.6744292,123.6286074,15284.03256,123.6286074,1.68E+12,1.68E+12
TRUE,10,8,16,217.9239409,47490.84402,217.9239409,176.4962832,31150.93797,176.4962832,1.68E+12,1.68E+12
TRUE,10,8,32,259.8756011,67535.32803,259.8756011,206.2107481,42522.87263,206.2107481,1.68E+12,1.68E+12
TRUE,10,8,32,443.3726714,196579.3257,443.3726714,231.3019472,53500.59079,231.3019472,1.68E+12,1.68E+12
TRUE,10,8,32,504.5948393,254615.9519,504.5948393,247.2291933,61122.27403,247.2291933,1.68E+12,1.68E+12
TRUE,10,8,32,171.2315581,29320.24649,171.2315581,31.75420513,1008.329543,31.75420513,1.68E+12,1.68E+12
TRUE,10,8,32,741.8516753,550343.9081,741.8516753,235.4606386,55441.71234,235.4606386,1.68E+12,1.68E+12
TRUE,10,8,64,1331.461539,1772789.829,1331.461539,62.528998,3909.875591,62.528998,1.68E+12,1.68E+12
TRUE,10,8,64,2488.885855,6194552.799,2488.885855,121.7955996,14834.16807,121.7955996,1.68E+12,1.68E+12
TRUE,10,8,64,1884.467398,3551217.374,1884.467398,551.9997011,304703.67,551.9997011,1.68E+12,1.68E+12
TRUE,10,8,64,1884.408316,3550994.701,1884.408316,367.080377,134748.0032,367.080377,1.68E+12,1.68E+12
TRUE,10,8,64,625.0084136,390635.517,625.0084136,68.888373,4745.607935,68.888373,1.68E+12,1.68E+12
TRUE,10,9,16,393.9507964,155197.23,393.9507964,117.6271425,13836.14466,117.6271425,1.68E+12,1.68E+12
TRUE,10,9,16,40.19396044,1615.554456,40.19396044,61.74188862,3812.060811,61.74188862,1.68E+12,1.68E+12
TRUE,10,9,16,166.198355,27621.89319,166.198355,215.1159121,46274.85562,215.1159121,1.68E+12,1.68E+12
TRUE,10,9,16,57.06114794,3255.974604,57.06114794,8.608587844,74.10778466,8.608587844,1.68E+12,1.68E+12
TRUE,10,9,16,536.1124175,287416.5242,536.1124175,432.6300722,187168.7794,432.6300722,1.68E+12,1.68E+12
TRUE,10,9,32,421.8126128,177925.8803,421.8126128,217.8331972,47451.30181,217.8331972,1.68E+12,1.68E+12
TRUE,10,9,32,255.7501128,65408.12019,255.7501128,41.45000591,1718.10299,41.45000591,1.68E+12,1.68E+12
TRUE,10,9,32,392.7076323,154219.2845,392.7076323,262.6769472,68999.1786,262.6769472,1.68E+12,1.68E+12
TRUE,10,9,32,388.6236479,151028.3397,388.6236479,120.6100527,14546.78481,120.6100527,1.68E+12,1.68E+12
TRUE,10,9,32,5.136831531,26.38703818,5.136831531,201.2985292,40521.09788,201.2985292,1.68E+12,1.68E+12
TRUE,10,9,64,754.2003081,568818.1047,754.2003081,31.74823628,1007.950507,31.74823628,1.68E+12,1.68E+12
TRUE,10,9,64,1586.141714,2515845.538,1586.141714,322.0934511,103744.1913,322.0934511,1.68E+12,1.68E+12
TRUE,10,9,64,1313.775503,1726006.073,1313.775503,228.8971621,52393.9108,228.8971621,1.68E+12,1.68E+12
TRUE,10,9,64,953.4590972,909084.25,953.4590972,43.15020122,1861.939865,43.15020122,1.68E+12,1.68E+12
TRUE,10,9,64,1171.555777,1372542.938,1171.555777,225.4357363,50821.27119,225.4357363,1.68E+12,1.68E+12
TRUE,10,10,16,132.2972505,17502.56249,132.2972505,238.7551817,57004.03678,238.7551817,1.68E+12,1.68E+12
TRUE,10,10,16,114.7271636,13162.32206,114.7271636,7.063177687,49.88847905,7.063177687,1.68E+12,1.68E+12
TRUE,10,10,16,117.9024565,13900.98926,117.9024565,160.9469667,25903.92611,160.9469667,1.68E+12,1.68E+12
TRUE,10,10,16,116.1373198,13487.87705,116.1373198,12.74590434,162.4580775,12.74590434,1.68E+12,1.68E+12
TRUE,10,10,16,287.3257964,82556.11326,287.3257964,240.3634707,57774.59803,240.3634707,1.68E+12,1.68E+12
TRUE,10,10,32,282.74523,79944.86507,282.74523,159.016791,25286.33981,159.016791,1.68E+12,1.68E+12
TRUE,10,10,32,115.2777192,13288.95256,115.2777192,41.91815816,1757.131983,41.91815816,1.68E+12,1.68E+12
TRUE,10,10,32,30.89978956,954.796995,30.89978956,52.95684184,2804.427098,52.95684184,1.68E+12,1.68E+12
TRUE,10,10,32,35.78260206,1280.39461,35.78260206,57.17987691,3269.538323,57.17987691,1.68E+12,1.68E+12
TRUE,10,10,32,251.6236479,63314.4602,251.6236479,224.8615175,50562.70207,224.8615175,1.68E+12,1.68E+12
TRUE,10,10,64,1647.915152,2715624.348,1647.915152,55.16387309,3043.052895,55.16387309,1.68E+12,1.68E+12
TRUE,10,10,64,1307.77648,1710279.322,1307.77648,49.78106059,2478.153994,49.78106059,1.68E+12,1.68E+12
TRUE,10,10,64,1289.10607,1661794.459,1289.10607,236.4938417,55929.33719,236.4938417,1.68E+12,1.68E+12
TRUE,10,10,64,363.5142729,132142.6266,363.5142729,64.00615825,4096.788294,64.00615825,1.68E+12,1.68E+12
TRUE,10,10,64,1643.800406,2702079.774,1643.800406,177.1443418,31380.11785,177.1443418,1.68E+12,1.68E+12
TRUE,15,5,16,103.1043116,10630.49906,103.1043116,130.1134006,16929.49701,130.1134006,1.68E+12,1.68E+12
TRUE,15,5,16,478.4060694,228872.3672,478.4060694,74.80627169,5595.978284,74.80627169,1.68E+12,1.68E+12
TRUE,15,5,16,449.1541162,201739.4201,449.1541162,99.4517795,9890.656446,99.4517795,1.68E+12,1.68E+12
TRUE,15,5,16,476.3679834,226926.4556,476.3679834,166.5614041,27742.70133,166.5614041,1.68E+12,1.68E+12
TRUE,15,5,16,592.9187647,351552.6615,592.9187647,89.57092013,8022.949732,89.57092013,1.68E+12,1.68E+12
TRUE,15,5,32,487.0164209,237184.9943,487.0164209,56.99597441,3248.541099,56.99597441,1.68E+12,1.68E+12
TRUE,15,5,32,20.43243656,417.4844639,20.43243656,628.3109158,394774.6069,628.3109158,1.68E+12,1.68E+12
TRUE,15,5,32,64.50372562,4160.73062,64.50372562,572.7576932,328051.3751,572.7576932,1.68E+12,1.68E+12
TRUE,15,5,32,171.7625147,29502.36145,171.7625147,19.40613066,376.597907,19.40613066,1.68E+12,1.68E+12
TRUE,15,5,32,186.4265772,34754.86868,186.4265772,80.51159941,6482.117639,80.51159941,1.68E+12,1.68E+12
TRUE,15,5,64,964.2452978,929768.9944,964.2452978,106.9246853,11432.88834,106.9246853,1.68E+12,1.68E+12
TRUE,15,5,64,436.3546728,190405.4005,436.3546728,87.81970487,7712.300564,87.81970487,1.68E+12,1.68E+12
TRUE,15,5,64,977.56854,955640.2504,977.56854,349.6312283,122241.9958,349.6312283,1.68E+12,1.68E+12
TRUE,15,5,64,2175.350278,4732148.833,2175.350278,608.9964627,370876.6916,608.9964627,1.68E+12,1.68E+12
TRUE,15,5,64,1508.990415,2277052.073,1508.990415,200.4505642,40180.42871,200.4505642,1.68E+12,1.68E+12
TRUE,15,6,16,8.816225625,77.72583427,8.816225625,87.03406034,7574.92766,87.03406034,1.68E+12,1.68E+12
TRUE,15,6,16,566.1541162,320530.4833,566.1541162,210.8507053,44458.01992,210.8507053,1.68E+12,1.68E+12
TRUE,15,6,16,155.5154444,24185.05344,155.5154444,79.58288847,6333.436137,79.58288847,1.68E+12,1.68E+12
TRUE,15,6,16,107.5369287,11564.19104,107.5369287,63.09216581,3980.621387,63.09216581,1.68E+12,1.68E+12
TRUE,15,6,16,264.4617334,69940.00845,264.4617334,81.37097441,6621.235476,81.37097441,1.68E+12,1.68E+12
TRUE,15,6,32,96.83282719,9376.596421,96.83282719,178.9940213,32038.85965,178.9940213,1.68E+12,1.68E+12
TRUE,15,6,32,118.0027491,13924.64879,118.0027491,119.9232205,14381.57882,119.9232205,1.68E+12,1.68E+12
TRUE,15,6,32,401.1150537,160893.2863,401.1150537,210.8941623,44476.3477,210.8941623,1.68E+12,1.68E+12
TRUE,15,6,32,102.2918116,10463.61471,102.2918116,340.7235135,116092.5126,340.7235135,1.68E+12,1.68E+12
TRUE,15,6,32,390.6892725,152638.1076,390.6892725,49.08484159,2409.321674,49.08484159,1.68E+12,1.68E+12
TRUE,15,6,64,642.1144384,412310.952,642.1144384,414.1131619,171489.7109,414.1131619,1.68E+12,1.68E+12
TRUE,15,6,64,907.0118994,822670.5856,907.0118994,264.6380642,70033.30505,264.6380642,1.68E+12,1.68E+12
TRUE,15,6,64,677.8400244,459467.0986,677.8400244,506.3109158,256350.7435,506.3109158,1.68E+12,1.68E+12
TRUE,15,6,64,197.9812647,39196.58117,197.9812647,259.2381619,67204.42459,259.2381619,1.68E+12,1.68E+12
TRUE,15,6,64,149.7140478,22414.29611,149.7140478,130.0740994,16919.27134,130.0740994,1.68E+12,1.68E+12
TRUE,15,7,16,170.7175928,29144.4965,170.7175928,12.50036894,156.2592236,12.50036894,1.68E+12,1.68E+12
TRUE,15,7,16,170.4949366,29068.52339,170.4949366,183.0570096,33509.86875,183.0570096,1.68E+12,1.68E+12
TRUE,15,7,16,406.3347803,165107.9537,406.3347803,91.79675566,8426.644349,91.79675566,1.68E+12,1.68E+12
TRUE,15,7,16,69.77618656,4868.716211,69.77618656,101.2576932,10253.12042,101.2576932,1.68E+12,1.68E+12
TRUE,15,7,16,118.5724463,14059.42501,118.5724463,135.9007596,18469.01645,135.9007596,1.68E+12,1.68E+12
TRUE,15,7,32,193.8884912,37592.74704,193.8884912,75.54577909,5707.164739,75.54577909,1.68E+12,1.68E+12
TRUE,15,7,32,296.2693506,87775.52812,296.2693506,184.9818142,34218.2716,184.9818142,1.68E+12,1.68E+12
TRUE,15,7,32,414.4851709,171797.9569,414.4851709,322.1644314,103789.9209,322.1644314,1.68E+12,1.68E+12
TRUE,15,7,32,229.65021,52739.21895,229.65021,197.4407986,38982.86896,197.4407986,1.68E+12,1.68E+12
TRUE,15,7,32,258.2166162,66675.82091,258.2166162,455.6297635,207598.4814,455.6297635,1.68E+12,1.68E+12
TRUE,15,7,64,413.5499853,171023.5904,413.5499853,441.2703885,194719.5557,441.2703885,1.68E+12,1.68E+12
TRUE,15,7,64,98.82830563,9767.033993,98.82830563,116.9832791,13685.08759,116.9832791,1.68E+12,1.68E+12
TRUE,15,7,64,539.4015478,290954.0298,539.4015478,442.4232205,195738.306,442.4232205,1.68E+12,1.68E+12
TRUE,15,7,64,206.0890478,42472.69563,206.0890478,307.7991971,94740.34571,307.7991971,1.68E+12,1.68E+12
TRUE,15,7,64,35.50408688,1260.540185,35.50408688,143.0360135,20459.30115,143.0360135,1.68E+12,1.68E+12
TRUE,15,8,16,59.07110844,3489.395852,59.07110844,30.55431856,933.5663828,30.55431856,1.68E+12,1.68E+12
TRUE,15,8,16,211.86896,44888.45621,211.86896,122.3643772,14973.0408,122.3643772,1.68E+12,1.68E+12
TRUE,15,8,16,10.77032719,115.9999477,10.77032719,29.818967,889.1707929,29.818967,1.68E+12,1.68E+12
TRUE,15,8,16,28.40154781,806.6479181,28.40154781,77.94324003,6075.148667,77.94324003,1.68E+12,1.68E+12
TRUE,15,8,16,189.3849463,35866.65787,189.3849463,111.9759549,12538.61447,111.9759549,1.68E+12,1.68E+12
TRUE,15,8,32,461.0593897,212575.7608,461.0593897,33.72765841,1137.554942,33.72765841,1.68E+12,1.68E+12
