sog,stw,head,wspeedms,wspeedbf,wdir,drafta,draftf,trim,me_power
13.43666667,13.39293167,254.50718,2.698957667,2,80.36786367,10.958133,16.211773,5.253646,11335.52633
13.42513333,13.37147567,254.6520467,2.729676,2,80.80195667,10.95461533,16.214185,5.259575667,11336.43433
13.42006667,13.357004,254.7131633,2.747387667,2,80.441839,10.951449,16.21570967,5.264266,11338.414
13.41746667,13.349933,254.6725133,2.762364333,2,79.59799933,10.94841933,16.21778333,5.269369,11342.045
13.417,13.343574,254.5658133,2.772492,2,78.56295533,10.94545433,16.22044567,5.274996333,11351.48367
13.4186,13.33453067,254.46768,2.777027,2,77.38387367,10.94281933,16.22330633,5.280491333,11361.92967
13.41886667,13.33278367,254.3471467,2.773601,2,76.08845633,10.94030067,16.22501833,5.284722333,11366.553
13.41373333,13.333305,254.06128,2.760892,2,74.76928667,10.93770633,16.22696033,5.289259,11365.269
13.40206667,13.33308267,253.6400567,2.740851667,2,73.47553,10.935055,16.22991533,5.294866,11366.535
13.39506667,13.341486,252.9949667,2.715193667,2,72.182182,10.93221367,16.231815,5.299607333,11364.997
13.39813333,13.36868867,252.4027667,2.685909,2,70.91204933,10.92915033,16.231665,5.302519667,11366.33567
13.3926,13.40328967,252.1521667,2.672492333,2,69.95779333,10.92565333,16.23153733,5.305888667,11374.73267
13.374,13.431318,251.9979833,2.680501,2,69.46915367,10.921745,16.23220833,5.310467667,11381.37233
13.35206667,13.45361667,251.9460333,2.693246667,2,69.09128233,10.917868,16.23263033,5.314766,11385.704
13.32366667,13.47052933,251.9645333,2.706795667,2,68.58372033,10.91363533,16.23289667,5.319264,11388.486
13.2954,13.48824467,251.9685333,2.721147,2,67.94714267,10.90853767,16.232346,5.323811,11390.13067
13.26586667,13.49229267,251.9360667,2.742951667,2,67.41328367,10.90284933,16.231763,5.328915667,11387.88133
13.23353333,13.48820033,251.7683833,2.773725667,2,67.04808567,10.89681267,16.23174733,5.334935,11388.285
13.20633333,13.493546,251.4881667,2.806401667,2,66.61934267,10.890171,16.230941,5.340768333,11387.69
13.1774,13.49781833,251.2693,2.839046,2,66.06006267,10.88265167,16.229587,5.346931667,11383.92567
13.1482,13.49558833,251.1695667,2.876633667,2,65.04965033,10.87433633,16.22819833,5.353858333,11379.86567
13.119,13.48045567,251.2263,2.910519667,2,64.51215133,10.865713,16.22699733,5.361281,11369.33967
13.0868,13.45022167,251.3545,2.929119333,2,65.02895633,10.856821,16.22667667,5.369852,11360.089
13.05573333,13.415767,251.4569667,2.938719,2,65.81768233,10.84724667,16.22693967,5.379688667,11358.93
13.03006667,13.390487,251.5359,2.943715,2,66.73244367,10.83717633,16.22685733,5.389677667,11357.37933
13.0034,13.36879767,251.8525,2.957899667,2,68.922019,10.82685567,16.22700167,5.400142667,11362.74067
12.9764,13.351327,252.7186333,2.990975333,2,71.35733433,10.81623533,16.227271,5.411030333,11371.81867
12.9468,13.33533033,253.9949833,3.031264667,2,72.836208,10.805398,16.22687567,5.421472,11370.412
12.91290667,13.30725933,255.0328667,3.072202333,2,74.423625,10.794577,16.22779667,5.433215333,11366.91533
12.88931333,13.27032867,255.4943333,3.114957667,2,76.182501,10.78398267,16.229791,5.445805333,11366.35067
12.87334667,13.214477,255.55411,3.153905,2.016666667,78.41799,10.77357633,16.23210233,5.458524,11370.01533
12.86581333,13.15533933,255.3264867,3.186441667,2.033333333,80.218498,10.76333,16.23533533,5.472004667,11382.269
12.86568,13.10635733,255.0058867,3.218721333,2.033333333,81.176821,10.75325233,16.23807367,5.484822333,11392.98233
12.86334667,13.05326233,254.67602,3.253636667,2.033333333,82.18178,10.74335767,16.239737,5.496382,11394.41033
12.86048,12.994809,254.45802,3.292611667,2.033333333,83.22963333,10.733677,16.241123,5.507448667,11399.38233
12.86121333,12.95018933,253.9870867,3.324843667,2.033333333,83.06575067,10.72420733,16.24136367,5.517159333,11394.54367
12.86526667,12.92807167,252.9109533,3.325339,2.033333333,82.811298,10.714953,16.24086033,5.525913,11384.377
12.87947333,12.919117,251.70762,3.306299667,2.033333333,83.74088767,10.70589367,16.241665,5.535779,11390.51533
12.89884667,12.91511233,251.0918867,3.292457,2.033333333,84.83318933,10.69697933,16.24260333,5.545632333,11403.15633
12.91581333,12.92214267,251.14862,3.283810333,2.033333333,86.081439,10.688285,16.24214633,5.55387,11410.098
12.93551333,12.959684,251.4940433,3.27801,2.023333333,87.53654067,10.679931,16.23980533,5.559882,11407.17
12.94784667,13.00353967,251.6677333,3.267991,2.013333333,89.42784767,10.67173,16.237154,5.565429667,11399.07233
12.95320667,13.044965,251.2189333,3.257352333,2.013333333,91.631591,10.663598,16.235862,5.572269333,11394.68567
12.95639333,13.095362,249.9875333,3.254409,2.013333333,93.844795,10.65568233,16.23633967,5.580663,11395.103
12.9605,13.15352967,247.8012,3.257355667,2.013333333,96.16914,10.64798633,16.23863633,5.590655,11400.77433
12.97383333,13.20687133,245.3796667,3.272443667,2.046666667,98.73720067,10.64054133,16.24333433,5.602797,11429.11467
12.97816433,13.230015,243.5151767,3.30651,2.106666667,101.585697,10.63334067,16.25037033,5.617031333,11467.156
12.92192867,13.192538,241.5894867,3.340249667,2.183333333,104.9367683,10.62630367,16.26108,5.634775333,11535.63333
12.835702,13.10882633,238.88682,3.366744667,2.283333333,108.54511,10.619404,16.277226,5.657819333,11672.786
12.78685533,13.080686,236.0202867,3.493237667,2.43,109.80141,10.61259667,16.29509667,5.682497333,11819.24967
12.75920867,13.10058167,233.47902,3.726645333,2.62,108.545212,10.60578967,16.31012867,5.704336333,11911.56167
12.71547533,13.087516,231.29102,3.979843,2.813333333,106.8070367,10.59899133,16.32057967,5.721584333,11823.88393
12.554582,12.94589133,229.74122,4.241199667,3.013333333,104.8170623,10.592186,16.332782,5.740589667,11369.06273
12.252822,12.644161,229.0725533,4.497049,3.213333333,102.9267487,10.58520567,16.35098767,5.765773333,10680.6149
11.88712867,12.24954133,229.5882867,4.750501667,3.413333333,101.235948,10.578047,16.37091167,5.792854667,9957.159033
11.48999533,11.79889933,231.4619533,4.994401,3.58,99.56045833,10.57067267,16.39136867,5.820686333,9212.762867
11.104991,11.34027533,233.7052433,5.23184,3.72,97.42418567,10.56303533,16.41365333,5.850610667,8448.751133
10.77708,10.91288167,236.212,5.481264333,3.843333333,94.46099533,10.555475,16.43312233,5.877642333,7602.758367
10.49997333,10.50854333,239.9083333,5.736593,3.943333333,91.11743933,10.54814067,16.44567367,5.897528333,6660.845033
10.17502667,10.04415633,243.9506667,5.889056,3.996666667,90.00562833,10.54069467,16.45648833,5.915788333,5708.924533
9.789726667,9.539639667,247.7129333,5.919170333,3.98,91.163272,10.53293067,16.47215233,5.939218333,4818.1482
9.45759,9.058364,251.42445,5.905583333,3.91,92.30412933,10.52463833,16.493576,5.968937,4047.746563
9.220957667,8.612231,255.1315667,5.868803,3.81,93.37426633,10.515769,16.51646667,6.000698,3554.951057
8.898802,8.126047,257.5404333,5.828236667,3.71,94.36897633,10.50646633,16.53959067,6.033124333,3306.283597
8.388675333,7.543174333,255.5632333,5.779941667,3.61,95.244228,10.49645867,16.565564,6.069106333,3203.940207
7.951602,7.134913,243.2829027,5.722105,3.51,96.14062767,10.48586433,16.58597633,6.100114667,3190.99302
7.489701967,6.766351333,226.3127723,5.556198667,3.376666667,97.42092367,10.45356167,16.59568433,6.142124667,3252.97357
7.015036933,6.334265333,216.5135227,5.235607333,3.193333333,99.19149733,10.38870567,16.596866,6.208160333,3281.333773
6.7700786,6.098078333,213.2037393,4.864002,2.993333333,101.1272067,10.31282767,16.58879733,6.275968667,3259.868207
6.697885267,6.016372667,211.731606,4.493113,2.793333333,103.099147,10.23709967,16.57435067,6.337250333,3289.82844
6.716771933,5.987131,210.426806,4.138506333,2.613333333,105.1906487,10.16167933,16.55548667,6.393807333,3296.79664
6.7533486,6.020511,208.917356,3.82066,2.483333333,107.4990633,10.086601,16.52996667,6.443365,3546.582177
6.9956676,6.295567667,206.7663727,3.53077,2.383333333,109.4141973,10.01196033,16.49331933,6.481357,4223.480783
7.6208366,6.915599667,205.691106,3.247482333,2.283333333,110.7292077,9.937688,16.44709933,6.509410667,4960.611977
8.498989933,7.753930333,209.182306,3.011521333,2.233333333,113.1009333,9.864149,16.39376967,6.529621333,5502.4377
9.221003267,8.425899667,224.7303033,2.819201667,2.183333333,116.51799,9.791245667,16.345949,6.554703333,5970.513753
9.854649967,9.040075667,246.374167,2.720085,2.116666667,119.4292833,9.739977667,16.30658533,6.566607667,6280.323937
10.45508167,9.704856333,259.6068833,2.782343,2.116666667,121.6079533,9.720957333,16.272127,6.551171667,6647.6934
