double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,exec_time
False,15,9,64,155.99009253269702,57886.4905870505,240.59611507056906,192.65919795725097,87824.14705794008,296.3513911861054,31115.962158203125
False,15,10,16,73.31407172136728,16897.247477315363,129.98941294319073,53.18510802512096,7291.190337197116,85.38846723766106,111371.07348632812
False,15,10,16,69.70650013648104,14300.33585435859,119.58401170038823,55.13025126704692,7706.090934244176,87.78434333207817,108336.22119140625
False,15,10,16,78.03030052551226,15900.17904024425,126.09591206793442,86.77642262405192,12323.289894188447,111.01031435947043,113935.01318359375
False,15,10,16,97.26849041025315,22805.820253632053,151.01596026126526,51.00473722996013,7370.149251943985,85.84957339407102,109655.23046875
False,15,10,16,80.69755606543508,15895.256352816368,126.0763909414303,60.217649696684504,7479.195253345493,86.48234070228149,110502.8857421875
False,15,10,32,200.19872267264276,59722.76260891317,244.38241059641175,206.5605616849343,54567.45722494752,233.5967834216634,57599.405029296875
False,15,10,32,148.42991515740712,42539.127533044404,206.25015765580497,160.08070518402064,35506.498089270426,188.43168016358192,56874.260498046875
False,15,10,32,121.7633784546694,30459.285132793255,174.52588671252542,92.08552104508352,17530.363567470868,132.4022793137296,55825.805419921875
False,15,10,32,110.8048234940866,28721.05437169062,169.4728720819076,133.20298436606075,36222.50002864955,190.3220954819738,57017.8876953125
False,15,10,32,134.93928966578022,41084.31611297117,202.69266418144286,164.70019992213835,43966.26662959476,209.681345449696,55855.98974609375
False,15,10,64,147.53388635791018,47312.940204543134,217.51537923683267,187.5851429514308,49959.553020593004,223.51633725657058,33867.837158203125
False,15,10,64,171.25275528415213,56243.88342333346,237.15792928623208,111.51676096685237,28187.190574092314,167.890412394789,34138.6474609375
False,15,10,64,250.53880116336927,96578.36041794287,310.7705913015948,160.59460610135315,46835.137961955865,216.4142739330192,34564.11962890625
False,15,10,64,179.1941580589808,62368.84225213994,249.73754674085342,152.49331700694472,47109.68164584913,217.04764833061225,34246.88916015625
False,15,10,64,136.21653821417644,46763.211765171065,216.24803297410838,114.60776110841843,38169.77155227254,195.37085645579933,34295.792236328125
False,20,5,16,118.85060969807029,31036.690827257367,176.17233275193175,111.68980604133432,21233.591342039752,145.71750526975046,70863.1982421875
False,20,5,16,163.0709291238648,50326.96830033467,224.33672971748223,106.47820017480495,21985.160368593562,148.27393691607963,71318.86572265625
False,20,5,16,102.02522053708792,28692.63577502481,169.38900724375478,142.14957057365478,38707.87634070655,196.74317355554308,71000.24096679688
False,20,5,16,215.47347894721275,64402.311268226695,253.77610460448537,173.10873063220404,42318.372605329605,205.71429849509636,69880.73461914062
False,20,5,16,85.27443461749345,25455.082550194915,159.54649024718444,94.93720139921022,19653.512576959274,140.19098607599304,71598.5009765625
False,20,5,32,174.5870369621803,71383.44426867334,267.1768033880811,170.25466797593734,59335.649735726045,243.58910019893347,38011.220947265625
False,20,5,32,191.10419895389194,70670.69510264094,265.83960408983637,151.4962588005992,40428.60758258239,201.06866385039314,37919.898193359375
False,20,5,32,170.38855998230264,58519.1074882529,241.90722909465293,117.81683687762664,37634.569729906754,193.99631370185043,37527.130859375
False,20,5,32,173.81161265581432,61477.479983300465,247.94652645943734,157.7247616790809,51458.05527712739,226.84368026711124,38330.028564453125
False,20,5,32,128.82943738297686,47313.16082129065,217.51588636531966,209.72797269448347,79858.69184622233,282.59280218403,38107.269287109375
False,20,5,64,137.79181023344464,58862.058683918745,242.61504216333896,118.06281947689027,36278.359086748795,190.46878769695783,24054.33251953125
False,20,5,64,180.70893805423796,86072.46554270998,293.38109268102124,145.62609759406294,51587.09398731349,227.12792427905796,23984.900390625
False,20,5,64,147.8229930081615,68447.35166465987,261.62444775796445,138.4997929323698,59192.04157393375,243.29414619742445,24286.922119140625
False,20,5,64,166.6553055178959,77654.74804194072,278.6660152260062,133.23298655896045,52282.789485415575,228.6543012615673,24186.35400390625
False,20,5,64,139.84589255677457,62132.696767659065,249.26431105888196,183.41290996389046,56428.73443305448,237.5473309322891,24389.38671875
False,20,6,16,167.66063085189748,45399.855311220126,213.07241799730937,147.4678948450196,33944.503046457874,184.24034044274308,86921.95434570312
False,20,6,16,130.37506554502644,38075.17083897907,195.1286007713351,151.6695823386717,43662.94193895326,208.95679443117723,82901.00903320312
False,20,6,16,137.3957868669183,39244.999150897194,198.1035061549825,149.16270961000313,40111.12277626366,200.2776142664568,82502.68994140625
False,20,6,16,104.43274560045228,25343.27522009794,159.1957135732553,91.40825862239114,18295.840502426345,135.26211776556784,85744.8935546875
False,20,6,16,96.29070988529611,24440.72540605993,156.33529801698634,68.1895252630977,11421.162298951784,106.86983811605491,83477.70092773438
False,20,6,32,110.0767583690779,36931.185483173824,192.1748825501757,92.4822013658775,22566.618696059064,150.22189819083988,44088.34521484375
False,20,6,32,144.90688784590978,51481.06272333742,226.89438671623725,189.17796252517425,61538.8198530837,248.07019138357535,44295.92822265625
False,20,6,32,128.05054577671402,39017.56605832288,197.52864617144238,111.80401982589436,33148.6132190246,182.06760617700394,44831.03125
False,20,6,32,126.20374009155039,39624.38727352765,199.05875332054015,110.9381656281454,26316.67201928419,162.22414129618375,44237.829833984375
False,20,6,32,108.71956606532486,36226.63652291641,190.33296226065627,123.35459763454557,33324.79889894365,182.5508118276762,44772.507080078125
False,20,6,64,169.8017918903233,70612.29412273929,265.7297388753078,146.62225060106712,40453.095283385424,201.1295485088788,28526.056396484375
False,20,6,64,122.49736293770195,47287.30975116701,217.4564548390482,154.9510090054224,48081.252935013086,219.27437820003752,27813.62109375
False,20,6,64,138.0372367399582,50194.29831061554,224.04084072020336,200.45254958448552,66026.20741626357,256.95565262563025,27186.26416015625
False,20,6,64,274.6766355191544,120397.2534915649,346.98307378251883,218.33493856361386,91491.56546495513,302.47572706740476,27266.330322265625
False,20,6,64,179.22639012918825,71302.27403863467,267.0248565932293,248.7564571811981,90154.95839428162,300.25815291892013,27541.1337890625
False,20,7,16,85.42372458973443,18812.83019090052,137.15987092039902,104.332676032197,18923.57462186156,137.56298419946248,99617.01513671875
False,20,7,16,123.07709294453574,31012.197971663267,176.1028051215064,172.00216425101002,47875.467432407066,218.8046330231768,96877.45483398438
False,20,7,16,151.0905705043165,39259.802858713876,198.14086620057427,144.95642961737252,30420.049068937762,174.4134429134915,97707.51000976562
False,20,7,16,157.2130411056997,43216.954267155656,207.8868785353122,192.4253387792826,62228.45679643407,249.45632242225105,97489.96948242188
False,20,7,16,97.60986279887301,27319.253229716644,165.28536907335945,60.60873326322267,11239.422711318495,106.01614363538458,97111.29443359375
False,20,7,32,157.7640817915333,47278.21156884893,217.43553428280515,210.88639822153092,60058.71927893698,245.06880519343335,52260.508544921875
False,20,7,32,135.23098538250332,42244.397462625435,205.53441916775262,128.70577332042893,30559.637065966937,174.81314900763883,51872.245361328125
False,20,7,32,114.38447634120209,36736.55286469977,191.66781906386834,92.61795041488342,27402.20570722036,165.53611602070515,50801.068359375
False,20,7,32,123.0782796957786,37502.73002965498,193.65621608834294,90.0594167496077,22639.928283642454,150.4657046759907,52962.63818359375
False,20,7,32,98.89332632210792,32327.509174913033,179.79852383963845,91.10714048112618,20637.398118873025,143.65722438803078,53111.991455078125
False,20,7,64,132.2021820180213,52388.56052521522,228.8854746925091,138.9637253419569,36158.47804752608,190.15382732810318,31032.280029296875
False,20,7,64,138.7113904748393,57077.28836712242,238.9085355677407,157.49069380176718,52783.71979922694,229.74707789050754,31504.107177734375
False,20,7,64,141.5323498236156,53053.97568455964,230.33448652895996,186.25258518298344,51614.432004107715,227.18809828885782,32369.371337890625
False,20,7,64,155.04615142643803,57056.573460765394,238.86517841821438,99.07672780937241,27486.9288795061,165.7918239223699,32330.18701171875
False,20,7,64,179.436383745732,75488.42631784876,274.751572002507,169.9267038015299,75410.45501951083,274.60964116270725,31698.64794921875
False,20,8,16,115.782339280427,29082.698435875875,170.536501769785,99.9199619270334,16968.998994063142,130.26511042509864,111654.52563476562
False,20,8,16,90.65907427604101,25056.909721326294,158.293745048016,109.11576535440237,22278.545312856644,149.25999233839136,110893.73803710938
False,20,8,16,71.00785721323828,17393.636328589688,131.8849359426227,50.383238587051345,8695.044236748152,93.24722106716185,112211.46850585938
False,20,8,16,120.6007077193151,29697.083309436322,172.32841701076558,159.13289113225412,49509.05597787596,222.50630547891438,110886.2158203125
False,20,8,16,78.47955846931752,20107.822521442606,141.80205400995644,101.91559069902557,28191.14923925709,167.90220141277806,111699.74755859375
False,20,8,32,105.28215155851716,29242.537427556923,171.00449534312517,146.73617041716378,41354.15808019486,203.35721792007988,57470.351806640625
False,20,8,32,231.96800339229785,73980.50505870859,271.9935753996932,273.3046741831614,96431.68306113302,310.53451186805796,57721.550537109375
False,20,8,32,130.77264500985552,38098.59940657072,195.18862519770644,183.458786265734,65887.4945439378,256.68559473398153,57340.070068359375
False,20,8,32,96.16626876470707,26723.38918438898,163.47290045872734,77.10934794352902,14671.950299299786,121.1278262799254,59155.851318359375
False,20,8,32,103.21609172170344,29334.13391877992,171.2721049055564,140.9512641840346,47891.55609671747,218.84139484274328,60046.037353515625
False,20,8,64,112.20347587351722,42801.37736808047,206.88493750894597,134.22654719275184,35398.322238592424,188.14441856880163,35760.303955078125
False,20,8,64,158.96153733878032,50650.3874450745,225.0564094734351,91.83169070471902,19373.969264485702,139.19040651023943,36334.27001953125
False,20,8,64,125.00265054863733,50502.48670975294,224.72758333091411,149.5795032942995,48214.3645545463,219.57769594051737,35130.359619140625
False,20,8,64,145.5297079422119,59009.2951924352,242.9182891270956,177.45988804624244,50821.96628571451,225.4372779415918,35168.172119140625
False,20,8,64,143.19095733607492,57616.1485156612,240.03364038330378,180.98521968919968,74849.65589355276,273.5866515266283,35470.994140625
False,20,9,16,101.14820645870597,20914.040088833895,144.61687345823066,79.09800471773181,13073.293575577456,114.33850434380125,122504.59155273438
False,20,9,16,139.92834319876815,32995.51286700278,181.64667039888943,139.40873000277497,32018.13633882735,178.93612362747592,126469.408203125
False,20,9,16,103.24548971465846,23161.46265751153,152.18890451511743,98.26748303008351,18974.579709848105,137.74824757450855,123999.904296875
False,20,9,16,134.3333679974243,31497.51192197087,177.47538398879678,160.9188953352419,45535.19397537324,213.38977008135427,123361.8759765625
False,20,9,16,145.0776765379996,39435.76465749483,198.58440184842019,101.25892488090257,18346.782865142064,135.45029665948343,127744.82543945312
False,20,9,32,106.8507769659659,30304.527443352807,174.08195611077215,143.25946945993783,35480.7589486945,188.36336944505558,65440.3701171875
False,20,9,32,166.33065547554804,46549.35226319859,215.75298900177162,220.6133412300642,62340.090663474075,249.67997649686302,66057.7080078125
False,20,9,32,101.58936483099143,26693.223967942606,163.38061074663239,142.2642992676065,44762.521166150254,211.57155093762077,63360.6279296875
False,20,9,32,99.53041338561316,30150.78270523081,173.63980737501066,138.49814584415194,35741.92488713608,189.05534873982296,65481.191162109375
False,20,9,32,109.08938799799988,30057.4929117142,173.37096905685854,131.8201086698446,28742.68648305113,169.53668182151947,65754.86206054688
False,20,9,64,137.1281877755515,54847.64121171181,234.19573269321498,181.17060816510593,71658.47656817074,267.6910095019456,38900.159423828125
False,20,9,64,140.56936376438503,48339.274887611726,219.86194506465125,177.9715467890121,69392.18443904376,263.4239632968948,39162.0068359375
False,20,9,64,177.85314443278003,55080.30547840445,234.69193739539594,212.35926224433211,59012.998838503336,242.9259122417848,39333.590576171875
False,20,9,64,140.90754868643444,44858.71439623839,211.7987591942842,181.84974728716185,54778.668926378945,234.04843286460806,40739.236083984375
False,20,9,64,136.13138680497036,44363.13996041906,210.62559189333822,98.11913732692551,26092.702504332065,161.5323574530257,39573.63232421875
False,20,10,16,94.13053125323529,19702.54250527804,140.36574548399633,100.65139533145802,17981.193945575156,134.09397430748018,136742.19799804688
False,20,10,16,81.75829386306471,18983.427584903617,137.7803599389391,57.576077571457866,8896.752848290178,94.32259988088845,135894.60888671875
False,20,10,16,119.86619339028418,29422.216640228224,171.5290547989705,66.67962108331085,10729.863274868498,103.58505333719,137134.71923828125
False,20,10,16,72.43126845448938,16337.495370805478,127.81821220313434,75.28829078904728,11612.873092827898,107.7630414048708,141550.61279296875
False,20,10,16,181.33788148162733,44682.09280074436,211.3813918034044,140.94007644042404,24840.2864264205,157.60801510843444,137420.29638671875
False,20,10,32,130.14742199359864,32349.844331917622,179.86062474015156,127.59517346686049,26941.90116610498,164.13988292339246,71057.6083984375
False,20,10,32,180.15946104312943,50380.803487750076,224.45668510371902,227.75866076655714,63448.57478578597,251.8900053312675,70824.98413085938
False,20,10,32,176.0922915923487,46609.31424694488,215.89190407920552,155.57635661759056,32911.616442924555,181.4155904075627,70858.24633789062
False,20,10,32,92.38425326387485,27558.518677960696,166.00758620605473,90.53812053653819,17841.18652048815,133.57090446833155,70625.06176757812
False,20,10,32,128.2005277733231,35609.84992724325,188.70572309085713,127.74624192470189,30401.21135709701,174.3594315117396,71217.53881835938
False,20,10,64,134.60519275269934,48392.834802406906,219.98371485727506,153.08506563194263,47910.560258111866,218.88481047827844,42584.109375
False,20,10,64,126.49234801425912,40301.113326378865,200.7513719165547,77.93951826925132,17915.270496881116,133.84793796275352,44025.841552734375
False,20,10,64,114.54818901999586,37541.71309769369,193.75684013137106,134.2008354290531,37178.405309736714,192.81702546646838,43178.048095703125
False,20,10,64,123.14501103855922,40262.25785830122,200.65457347965238,114.95074210861192,26160.044380770796,161.74067015061732,42991.600341796875
False,20,10,64,134.26255354914844,45937.84324854893,214.3311532385083,113.02999788474209,30317.163280119254,174.1182451098082,42076.91455078125
False,25,5,16,148.75866726973797,42252.30102127772,205.55364511795386,209.1342349543567,64229.754505650555,253.43589821816985,82534.19580078125
False,25,5,16,143.54207072776896,34855.35290133178,186.69588346112985,115.95579238901345,22624.16157371919,150.413302515832,84103.17553710938
False,25,5,16,120.88726505675508,38849.145529221394,197.10186586945693,159.77551346074574,50868.193684145845,225.5397829300761,84247.99072265625
False,25,5,16,115.28107140229613,30969.929764986293,175.98275416922618,89.69226608132843,20463.23709504461,143.04977139109525,85147.46020507812
False,25,5,16,106.83242687835994,28454.74715239031,168.68534954876878,153.76575926209935,36874.39337501282,192.02706417328997,79955.18725585938
False,25,5,32,198.3491330013655,72492.22489306238,269.2438019584896,147.5222767015246,42607.9465802681,206.41692416143619,45001.24072265625
False,25,5,32,181.5478628259251,59146.6847391627,243.2009143468887,204.10441483795714,59573.18455921469,244.0761859731807,45101.957763671875
False,25,5,32,113.71759963384841,41365.253521836356,203.3844967588148,173.12931059812234,64013.68462594368,253.009257984651,44259.744873046875
False,25,5,32,206.010730653815,71334.82644122475,267.0858035186909,145.32049869597557,37597.06995411139,193.89963887050277,45461.821044921875
False,25,5,32,116.35471148990906,38036.55601738395,195.0296285629031,99.03835807918686,22911.701498660255,151.36611740630812,44065.733154296875
False,25,5,64,196.24914789262786,98029.88626457284,313.09724729638367,226.16051455363717,123230.38913231961,351.0418623644759,28122.1865234375
False,25,5,64,221.0445871289871,109430.27066588336,330.8024647215969,203.3251773206039,101108.27308467966,317.9752711842222,27954.545654296875
False,25,5,64,183.19697536552474,97418.93949772543,312.12007224420125,198.63546502007168,130996.38565586039,361.93422835628627,28193.961181640625
False,25,5,64,161.05080102025318,72166.89035899455,268.63895912356895,216.32623578934647,100777.12883012967,317.45413657744274,28285.217041015625
False,25,5,64,231.08868500085245,123480.75955807058,351.39829191114546,166.39464679673154,86069.67911812816,293.37634382841463,28128.81591796875
False,25,6,16,83.91283768916729,22615.06582963895,150.38306363962315,67.23968590854878,11867.83254200571,108.93958207192513,99534.33349609375
False,25,6,16,121.96296640743995,30995.4702543719,176.05530453346728,167.78437105061923,48406.32398447516,220.01437222253267,98580.17333984375
False,25,6,16,99.31256635913945,29038.57144679475,170.40707569462822,121.22779266866712,25900.90707671213,160.93758751985854,100088.72290039062
False,25,6,16,134.42113930485738,35023.67141454515,187.14612316194302,124.5373360711179,25955.788166984854,161.1080015610176,97417.62182617188
False,25,6,16,95.90030552473728,23927.46532719064,154.68505204831732,87.8927152091494,16609.451190191383,128.87765977930925,100121.00170898438
False,25,6,32,175.2051482671086,53932.86283669165,232.23449966938946,119.61933749585847,27338.758119074795,165.34436222343595,53630.81005859375
False,25,6,32,125.93936122315836,44289.646188527906,210.4510541397403,116.64308559259932,36281.97175835001,190.4782710924005,51507.321044921875
False,25,6,32,182.66460204857518,57939.790551701,240.70685605462302,131.176075802734,31503.588469448372,177.49250257249847,52481.0224609375
False,25,6,32,141.79001141721898,44545.23730372981,211.0574265543144,175.12687247701,56652.78670012145,238.0184587382278,52076.127685546875
False,25,6,32,159.84634487868232,57319.240891637826,239.41437068738756,164.35094745509633,67799.12917997717,260.3826591383865,52467.070068359375
False,25,6,64,119.25492253762764,46194.18023511563,214.92831417734524,100.84531788082556,29702.027641459383,172.34276208027822,32452.931396484375
False,25,6,64,126.86547143253262,55040.678939753765,234.60749975172098,164.27060315414784,77637.14605133326,278.63443084323455,32708.02099609375
False,25,6,64,167.7526426533443,60057.468087989975,245.0662524461293,215.6744117329753,68712.14847997573,262.13002208822957,32647.2822265625
False,25,6,64,185.7396059083578,79860.00242878494,282.5951210279203,163.114978131961,47237.77513356066,217.34252950943738,32668.995361328125
False,25,6,64,143.540949076005,56441.84950194502,237.57493449845467,154.78630059588858,65287.87695589571,255.51492511377043,32409.021484375
False,25,7,16,96.89778798693894,24306.169568833673,155.9043603265594,111.4119373872982,23160.98648607027,152.18734009788813,115506.37280273438
False,25,7,16,106.52025034993258,33547.16680159939,183.15885673807693,93.96324675284403,20427.074345587916,142.92331631188773,116094.60791015625
False,25,7,16,195.31148027368732,56440.86840570813,237.57286967519698,247.09255308608024,73082.60678505023,270.3379492136652,115609.33447265625
False,25,7,16,138.9725689877329,36287.14852928965,190.4918594829964,149.23088437243325,41376.47115770083,203.41207230078757,116845.22534179688
False,25,7,16,115.28778126966891,27347.86988139659,165.37191382274256,166.47822727538284,43086.10828293799,207.5719352006383,117699.13842773438
False,25,7,32,151.3239496099715,43143.28996668716,207.70962896959583,126.22915683638965,30228.724977091428,173.864099161073,60269.0546875
False,25,7,32,191.81968884757336,66558.45924349727,257.98926187633714,161.66993293214946,39549.498247152704,198.8705565113969,60383.9931640625
False,25,7,32,99.65699104373032,28642.646433614056,169.24138510900357,147.23437181663445,46977.53959619237,216.74302663798062,61912.147216796875
False,25,7,32,116.79887017334134,36775.29524421671,191.76885890106533,104.60628056092006,22563.0985736169,150.21018132475874,61507.14599609375
False,25,7,32,113.8000627082367,35501.59764064537,188.41867646453036,93.3735280751299,18410.340154379013,135.68470862399718,60556.853759765625
False,25,7,64,183.28741215878338,64740.802245102335,254.44213928730898,133.69858031768626,42591.19226917331,206.37633650487479,37249.292236328125
False,25,7,64,115.45111925077198,46077.14272071985,214.6558704548279,117.26923623437203,32993.14522390975,181.64015311574076,37310.45263671875
False,25,7,64,147.9268612266498,53788.88356839394,231.92430568699336,102.14726230351376,26331.16914182826,162.26881752767,37410.845458984375
False,25,7,64,161.13889641466002,65828.46377587317,256.5705824444283,197.58796465079163,71608.67327856697,267.59796949634534,37381.592041015625
False,25,7,64,136.8769825283846,49136.13251692951,221.6667149504623,158.63071625142499,55908.98829836901,236.45081581244125,37330.8017578125
False,25,8,16,88.50839937477761,20551.784354181906,143.35893538312115,65.9318878266335,10356.436792774904,101.76657994044461,130252.23168945312
False,25,8,16,116.60572749989218,27004.513389679883,164.33050048508915,96.30106935953,16029.149274400055,126.60627659954326,132363.19555664062
False,25,8,16,105.52929939457664,24863.911679891935,157.68294669967307,105.1341452690886,20518.438421571933,143.2425859218268,130234.99829101562
False,25,8,16,208.62143406373244,70953.31936461685,266.37064283553633,171.54873997530402,38701.21880500138,196.72625347167414,130935.24853515625
False,25,8,16,110.72021562179552,26327.93057728826,162.25883821009032,78.10178124013737,12148.365729793717,110.2196249757443,130124.72192382812
False,25,8,32,127.88870454900675,38241.05971808762,195.55321454296686,121.02549391160353,25317.61751455483,159.11510775081928,67503.19580078125
False,25,8,32,114.57919185228648,33359.618942937705,182.64615775574833,86.84569207761731,20228.15337452342,142.22571277558578,68182.70166015625
False,25,8,32,119.15456887514523,37285.03994591176,193.09334516215665,137.21330305063967,37767.72575922369,194.3392028367506,67819.68676757812
False,25,8,32,190.71491095047693,54507.82409165569,233.46910736038652,166.01838225897936,39981.36344326689,199.95340318000814,68143.42016601562
False,25,8,32,115.64782996658792,35079.25456038779,187.2945662863389,87.81318839573433,23662.822364765936,153.82724844697034,67780.06176757812
False,25,8,64,168.84452842589542,58526.24256849588,241.92197619996386,153.73456224956664,59029.85115082103,242.96059588093917,41848.9384765625
False,25,8,64,152.2059253332888,52672.13200925498,229.5041002014016,134.51034015346767,41031.12578582959,202.56141238110874,42011.464111328125
False,25,8,64,164.31972082250246,57018.78005597074,238.78605498640565,101.283341670899,30981.07823181852,176.0144262037022,41685.53076171875
False,25,8,64,174.32188614002618,59406.24072238462,243.73395479986905,130.7905681473351,46139.25131223454,214.80049188080213,41782.359619140625
False,25,8,64,141.83321965435232,57236.11681728278,239.24070894662302,139.40316509796847,34596.151167820906,186.00040636466605,41797.691162109375
False,25,9,16,66.61465809894626,15408.094114065765,124.12934429080727,56.66942472654355,8620.181897167404,92.84493468772222,146136.498046875
False,25,9,16,101.21927956388616,21149.575082730466,145.42893481948656,127.55856202395188,21893.423518126518,147.9642643280009,144924.28955078125
False,25,9,16,107.36929081108033,23858.636397711354,154.4624109539643,153.69176393412116,34460.332408299844,185.63494393109247,146919.44799804688
False,25,9,16,72.40308527882833,17387.91759908845,131.86325340703698,55.40027334752469,9118.950821581502,95.49319777649873,146559.27465820312
False,25,9,16,112.273860412022,25388.166159934128,159.33664412160226,60.18745450032411,9807.800541499584,99.03434021338045,146614.28442382812
False,25,9,32,106.85289411368852,32076.000707890147,179.09774065545926,81.74531987208647,16522.62968139638,128.54038152034707,77910.47924804688
False,25,9,32,130.52657859958552,36155.351362220485,190.1456056873797,121.7426205384972,26203.39008958117,161.87461224534616,76119.830078125
False,25,9,32,86.10716926534505,24288.109588447343,155.84642950176095,94.27198632304541,18657.00965352017,136.5906645913994,77481.17358398438
False,25,9,32,118.53947204329188,35040.42800943675,187.19088655550715,131.81446186041717,41073.222785741586,202.66529743826786,76259.79077148438
False,25,9,32,108.63074612931202,34943.69119737496,186.9323171561701,75.69547356805906,16970.118588084944,130.26940772140227,76611.60400390625
False,25,9,64,123.52851293270737,35984.74703832458,189.69646026830492,142.86776168923905,35086.85161171425,187.31484621277153,46528.87548828125
False,25,9,64,103.60703787230047,37436.3947325837,193.48486951848122,110.21751479954064,26400.858938016576,162.48341127024807,46340.67626953125
False,25,9,64,238.22853053655055,92104.60617740398,303.48740695027857,156.48997646692285,43938.21581523653,209.61444562633685,46349.11767578125
False,25,9,64,163.76076671333394,49133.29205714192,221.66030780710813,204.3092393333782,53397.52558012963,231.07904617279695,46138.310302734375
False,25,9,64,143.7392081322757,49831.48234410372,223.22966277827803,109.65395999526864,25683.62264594925,160.2611077147205,46349.02880859375
False,25,10,16,132.2581147911046,29776.065953087727,172.55742798583816,135.49490475117966,25351.642065298092,159.22198989240806,164994.58056640625
False,25,10,16,76.07747600558376,17345.885847443966,131.70378068773866,62.26261601482591,8799.442987732149,93.80534626412371,163750.62255859375
False,25,10,16,125.67306389255285,25434.660090141748,159.48247580891686,152.16844966768514,27311.03261428568,165.26049925582845,160202.61499023438
False,25,10,16,72.5612372330837,16446.26332557799,128.2429854829417,47.35652429227521,7526.483868080433,86.75531031631685,165478.42529296875
False,25,10,16,71.15709458418895,15671.508621373307,125.18589625582152,93.11220329336422,21592.874289264386,146.94514040710698,161973.23388671875
False,25,10,32,141.3655198476114,35460.41569377487,188.30936167321812,99.74102957183969,19766.62363286623,140.59382501684144,86128.62646484375
False,25,10,32,201.02134249134616,63827.408185466214,252.6408680033106,146.21534316836534,35374.20796998735,188.08032318663044,87308.52978515625
False,25,10,32,197.21051165127625,55347.01906973545,235.25947179600539,209.23365460112169,53644.233800746886,231.6122488141482,85783.10815429688
False,25,10,32,131.82886049439392,34907.55667041824,186.83564079269843,87.92074724065512,16789.016011995544,129.57243538652634,86637.23413085938
False,25,10,32,115.17848825838341,29587.291919868192,172.00956926830608,95.6448720710603,16403.535704720365,128.07628861237495,91645.74072265625
False,25,10,64,108.92463868197,38013.29279657007,194.96997921877633,147.44787303308013,44467.65344204114,210.87354846457424,53947.119873046875
False,25,10,64,161.29693882823952,47287.43470082391,217.45674213696827,215.33352459195632,76577.36032739577,276.72614680834874,52224.593505859375
False,25,10,64,115.54067199839567,39032.73924768268,197.5670500050114,139.5178900072788,42849.854205735995,207.00206328859622,55159.62353515625
False,25,10,64,157.6681779493442,48244.614294216306,219.64656677083826,120.18877193100843,28350.258054239734,168.37534871304567,54133.67822265625
False,25,10,64,137.39515652303356,52995.46220543984,230.2074329934632,212.55040868326853,84587.47041754893,290.8392518515149,52959.58203125
double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,exec_time
True,5,5,16,139.8025940346975,59976.61649417002,244.90123824548135,143.96143347782237,36391.45564001435,190.76544666163824,46970.176513671875
True,5,5,16,138.11225678636598,49904.78625188378,223.39379188304176,146.8296823965532,39497.8866003236,198.7407522384969,46308.786865234375
True,5,5,16,315.9777191928257,156738.949847677,395.90270250110314,224.890589281049,71406.73683904196,267.22039001364016,46271.651611328125
True,5,5,16,141.66217010446226,54093.79978841743,232.58073821453365,127.74731600950497,32059.789431940004,179.05247675455374,45402.281005859375
True,5,5,16,213.6457110012679,91081.28707283252,301.79676451683923,194.74169352169017,60745.28434192428,246.46558449796652,46028.886962890625
True,5,5,32,176.6139099027249,79739.85903844364,282.3824694247921,211.92484043911037,73334.26959968542,270.80300884533284,26384.765869140625
True,5,5,32,247.92507328669657,125631.97633980683,354.4460132937128,178.6897572137179,62591.065076288374,250.1820638580799,26834.5859375
True,5,5,32,186.14104766282657,95268.98331670534,308.6567402742168,184.8861617691388,62633.14572179431,250.26614977218614,27199.54150390625
True,5,5,32,220.44091803325458,116540.07770406327,341.37966797110704,258.4805351110001,122564.11378062415,350.0915791341233,26985.53076171875
True,5,5,32,185.057120905071,91234.9208046059,302.05118904683343,170.4453386755828,59675.052543986865,244.2847775527302,26782.43212890625
True,5,5,64,263.4296508347989,144478.831131949,380.10371102101726,189.7867351066336,88050.03116308505,296.73225500960467,18211.815673828125
True,5,5,64,179.5440658712084,111464.00455140656,333.86225385839373,190.95535652416427,87474.07671003566,295.76016755140586,18793.342529296875
True,5,5,64,257.4550668792103,143526.39975088218,378.84878216893105,190.1821743866613,96314.21986902511,310.345323581692,18136.0576171875
True,5,5,64,250.72993223732163,142926.5771135202,378.05631473832074,308.7903912208537,142629.3254240721,377.66297862521833,17829.696533203125
True,5,5,64,169.68428093824465,98082.99389118202,313.18204592725624,169.92696021037935,75033.8424798483,273.923059416049,18112.68505859375
True,5,6,16,124.13389970277781,37952.35006530621,194.8136290542995,140.35250966941715,39990.25233441725,199.9756293512218,53109.02197265625
True,5,6,16,151.40496832020094,57943.20878825627,240.71395636368132,104.47417947153481,30144.400947609443,173.62142997801118,54339.120849609375
True,5,6,16,193.02059044615305,63573.5146896568,252.13788824700026,193.89405788810453,54302.38191038279,233.02871477649015,52698.406982421875
True,5,6,16,141.6485278520043,49684.43090175962,222.90004688595204,103.95974982566416,24201.620350496814,155.56869977761212,53655.957275390625
True,5,6,16,171.66432429689476,56895.9708111662,238.52876306887225,134.59283434230088,32085.533999849613,179.12435345270507,51955.426513671875
True,5,6,32,156.75358013806868,66539.04815011889,257.9516391692809,115.29987645954915,38313.56861285466,195.73852102448987,29685.498779296875
